Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
126.952,0.00,0.78,22.20,off,off,-12.00,14.62,0.13,off,14.99,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.53,46,50,5.71,73.53,1.10,2.65,90,2489,0.00,6.7,0.00,0
127.038,0.00,0.78,22.20,off,off,-12.10,14.60,0.13,off,13.20,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.53,46,50,5.63,73.89,1.02,2.55,90,2464,0.00,6.7,0.00,0
127.099,0.00,0.78,22.20,off,off,-12.09,14.60,0.13,off,13.20,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.53,46,50,5.70,73.86,1.08,2.56,90,2466,0.00,6.7,0.00,0
127.156,0.00,0.78,22.20,off,off,-12.02,14.60,0.13,off,13.16,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.53,46,50,5.73,73.93,1.02,2.63,90,2462,0.00,6.7,0.00,0
127.213,0.00,0.78,22.20,off,off,-12.06,14.60,0.13,off,13.16,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.52,46,50,5.72,74.23,1.06,2.59,90,2442,0.00,6.7,0.00,0
127.293,0.00,0.78,22.20,off,off,-11.99,14.60,0.13,off,13.11,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.52,46,50,5.71,74.09,1.02,2.66,90,2451,0.00,6.7,0.00,0
127.352,0.00,0.78,22.20,off,off,-11.96,14.60,0.13,off,13.07,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.52,46,50,5.68,74.23,1.06,2.69,90,2442,0.00,6.7,0.00,0
127.427,0.00,0.78,22.20,off,off,-12.01,14.60,0.13,off,13.07,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.52,46,50,5.76,74.54,1.06,2.64,90,2422,0.00,7.5,0.00,0
127.498,0.00,0.78,22.20,off,off,-11.90,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.52,46,50,6.03,74.57,1.10,2.75,90,2419,0.00,7.5,0.00,0
127.554,0.00,0.78,22.20,off,off,-11.77,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.52,46,50,6.12,74.65,1.16,2.88,90,2414,0.00,7.5,0.00,0
127.622,0.00,0.78,22.20,off,off,-11.84,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.51,46,50,6.14,74.81,1.06,2.81,90,2395,0.00,7.5,0.00,0
127.688,0.00,0.78,22.20,off,off,-11.82,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.51,46,50,6.16,74.82,1.06,2.83,90,2396,0.00,7.5,0.00,0
127.744,0.00,0.78,22.20,off,off,-11.79,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.51,46,50,6.13,74.62,1.10,2.86,90,2380,0.00,7.5,0.00,0
127.831,0.00,0.78,22.20,off,off,-11.73,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.51,46,50,6.09,74.57,1.08,2.92,90,2375,0.00,7.5,0.00,0
127.885,0.00,0.78,22.20,off,off,-11.75,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.51,46,50,6.07,74.58,1.08,2.90,90,2376,0.00,7.5,0.00,0
127.956,0.00,0.78,22.20,off,off,-11.66,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.50,46,50,6.02,74.39,1.12,2.99,90,2360,0.00,7.5,0.00,0
128.010,0.00,0.78,22.20,off,off,-11.72,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.50,46,50,5.97,74.29,1.12,2.93,90,2351,0.00,7.5,0.00,0
128.064,0.00,0.78,22.20,off,off,-11.75,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.50,46,50,5.94,74.24,1.08,2.90,90,2347,0.00,7.5,0.00,0
128.132,0.00,0.78,22.20,off,off,-11.65,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.50,46,50,5.89,74.08,1.04,3.00,90,2334,0.00,7.5,0.00,0
128.198,0.00,0.78,22.20,off,off,-11.73,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.50,46,50,5.87,74.02,1.08,2.91,90,2329,0.00,7.5,0.00,0
128.253,0.00,0.78,22.20,off,off,-11.73,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.50,46,50,5.87,74.06,1.12,2.92,90,2332,0.00,7.5,0.00,0
128.327,0.00,0.78,22.20,off,off,-11.74,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.50,46,50,5.84,73.95,1.14,2.91,90,2323,0.00,7.5,0.00,0
128.396,0.00,0.78,22.20,off,off,-11.64,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.49,46,50,5.70,73.06,1.12,3.01,90,2248,0.00,7.5,0.00,0
128.461,0.00,0.78,22.20,off,off,-11.64,14.60,0.14,off,13.02,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.46,46,50,5.39,71.72,1.12,3.01,90,2135,0.00,7.9,0.00,0
128.515,0.00,0.78,22.20,off,off,-11.58,14.60,0.16,off,13.02,109,1.000,0.00,0.00,0.00,1.0,4,23.50,0.44,46,50,5.22,70.45,1.22,3.07,90,2029,0.00,7.9,0.00,0
128.592,0.00,0.78,22.20,off,off,-11.30,14.61,0.16,off,13.11,109,1.000,0.00,0.00,0.00,1.0,4,22.50,0.41,46,50,5.23,69.27,1.24,3.35,90,1873,0.00,7.9,0.00,0
128.656,0.00,0.78,22.20,off,off,-10.79,14.63,0.18,off,13.25,109,1.000,0.00,0.00,0.00,1.0,4,21.00,0.38,46,50,5.47,69.16,1.24,3.86,90,1730,0.00,8.3,0.00,0
128.711,0.00,0.78,22.20,off,off,-10.63,14.66,0.19,off,13.34,109,1.000,0.00,0.00,0.00,1.0,4,20.50,0.36,46,50,5.58,69.20,1.26,4.02,90,1638,0.00,8.3,0.00,0
128.766,0.00,0.78,22.20,off,off,-10.57,14.63,0.22,off,13.30,109,1.000,0.00,0.00,0.00,1.0,5,20.00,0.34,46,50,5.80,68.49,1.28,4.07,90,1529,0.00,8.3,0.00,0
128.822,0.00,0.78,22.20,off,off,-10.40,14.63,0.25,off,13.16,109,1.000,0.00,0.00,0.00,1.0,5,19.00,0.31,46,50,5.85,67.79,1.32,4.25,90,1429,0.00,8.3,0.00,0
128.898,0.00,0.78,22.20,off,off,-10.12,14.63,0.26,off,12.93,109,1.000,0.00,0.00,0.00,1.0,5,18.50,0.30,46,50,5.86,67.06,1.32,4.53,90,1335,0.00,8.7,0.00,0
128.933,0.00,0.78,22.20,off,off,-9.87,13.92,0.28,off,12.80,109,1.000,0.00,0.00,0.00,1.0,6,17.50,0.27,46,50,5.84,65.99,1.32,4.78,90,1204,0.00,8.7,0.00,0
129.002,0.00,0.78,22.20,off,off,-9.62,13.92,0.31,off,12.80,109,1.000,0.00,0.00,0.00,1.0,6,17.00,0.25,46,50,5.92,65.89,1.32,5.03,90,1108,0.00,8.7,0.00,0
129.062,0.00,0.78,22.20,off,off,-9.32,13.92,0.34,off,12.71,109,1.000,0.00,0.00,0.00,1.0,6,15.50,0.22,46,50,6.06,65.81,1.34,5.33,90,1049,0.00,8.7,0.00,0
129.142,0.00,0.78,22.20,off,off,-8.90,13.92,0.36,off,12.71,109,1.000,0.00,0.00,0.00,1.0,6,15.50,1.14,46,50,6.71,66.13,1.30,5.75,90,1082,0.00,8.7,0.00,0
129.202,0.00,0.78,22.20,off,off,-8.71,13.92,0.39,off,12.76,109,1.000,0.00,0.00,0.00,1.0,6,11.00,1.18,46,50,7.44,66.44,1.30,5.94,90,1123,0.00,8.7,0.00,0
129.277,0.00,0.78,22.20,off,off,-8.65,13.92,0.39,off,12.80,109,1.000,0.00,0.00,0.00,1.0,6,12.50,1.24,46,50,7.88,66.83,1.28,6.00,90,1183,0.00,7.5,0.00,0
129.346,0.00,0.78,22.20,off,off,-8.97,13.92,0.36,off,12.80,109,1.000,0.00,0.00,0.00,1.0,5,8.00,1.32,46,50,7.70,67.44,1.16,5.68,91,1262,0.00,5.9,0.00,0
129.410,0.00,0.78,22.20,off,off,-9.43,13.92,0.34,off,12.80,109,1.000,0.00,0.00,0.00,1.0,5,16.00,1.37,46,50,7.63,67.76,1.10,5.22,91,1322,0.00,5.9,0.00,0
129.467,0.00,0.78,22.20,off,off,-9.70,13.92,0.31,off,12.80,109,1.000,0.00,0.00,0.00,1.0,5,13.00,1.44,46,50,7.23,68.00,1.06,4.95,91,1366,0.00,5.9,0.00,0
129.522,0.00,0.78,22.20,off,off,-10.05,13.92,0.28,off,12.80,109,1.000,0.00,0.00,0.00,1.0,5,14.00,1.18,46,50,6.77,68.12,1.00,4.60,91,1414,0.00,5.9,0.00,0
129.589,0.00,0.78,22.20,off,off,-10.34,13.92,0.26,off,12.80,109,1.000,0.00,0.00,0.00,1.0,4,16.50,1.23,46,50,6.41,68.13,1.06,4.31,91,1448,0.00,5.9,0.00,0
129.647,0.00,0.78,22.20,off,off,-10.63,13.92,0.25,off,12.93,109,1.000,0.00,0.00,0.00,1.0,4,17.50,1.24,46,50,6.06,67.79,1.06,4.02,91,1476,0.00,5.9,0.00,0
129.702,0.00,0.78,22.20,off,off,-10.86,13.92,0.23,off,13.07,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.95,46,50,5.81,67.50,1.10,3.79,91,1495,0.00,5.9,0.00,0
129.771,0.00,0.78,22.20,off,off,-11.03,13.92,0.22,off,13.16,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.96,46,50,5.62,67.29,1.06,3.61,91,1511,0.00,5.9,0.00,0
129.825,0.00,0.78,21.87,off,off,-11.17,13.92,0.21,off,13.30,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.97,46,50,5.51,67.05,1.10,3.48,91,1517,0.00,5.9,0.00,0
129.892,0.00,0.78,20.63,off,off,-11.24,13.92,0.21,off,13.30,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.97,46,50,5.42,66.97,1.06,3.41,91,1523,0.00,5.9,0.00,0
129.952,0.00,0.78,19.84,off,off,-11.36,13.92,0.21,off,13.30,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.97,46,50,5.31,66.70,1.08,3.29,91,1522,0.00,5.9,0.00,0
130.023,0.00,0.78,19.24,off,off,-11.43,13.92,0.21,off,13.30,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.97,46,50,5.21,66.44,1.06,3.22,91,1512,0.00,5.9,0.00,0
130.103,0.00,0.78,18.30,off,off,-11.49,13.92,0.19,off,13.39,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.64,46,50,5.12,66.21,1.08,3.16,91,1501,0.00,5.9,0.00,0
130.157,0.00,0.78,17.56,off,off,-11.51,13.92,0.19,off,13.34,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.64,46,50,5.05,66.05,1.08,3.14,91,1490,0.00,5.9,0.00,0
130.213,0.00,0.78,17.14,off,off,-11.53,13.92,0.19,off,13.34,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.63,46,50,5.01,65.89,1.10,3.12,91,1478,0.00,5.9,0.00,0
130.293,0.00,0.78,16.79,off,off,-11.53,13.92,0.19,off,13.34,109,1.000,0.00,0.00,0.00,1.0,4,19.50,0.63,46,50,4.95,65.74,1.08,3.11,91,1463,0.00,5.9,0.00,0
130.347,0.00,0.78,16.38,off,off,-11.55,13.92,0.19,off,13.34,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.62,46,50,4.89,65.57,1.06,3.10,91,1450,0.00,5.9,0.00,0
130.402,0.00,0.78,16.00,off,off,-11.58,13.92,0.19,off,13.34,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.62,46,50,4.82,65.39,1.06,3.06,91,1438,0.00,5.5,0.00,0
130.466,0.00,0.78,15.40,off,off,-11.59,13.92,0.19,off,13.34,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.61,46,50,4.73,65.24,1.08,3.06,91,1422,0.00,5.5,0.00,0
130.524,0.00,0.78,14.98,off,off,-11.61,13.92,0.19,off,13.34,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.60,46,50,4.66,65.09,1.06,3.04,91,1409,0.00,5.5,0.00,0
130.592,3.12,0.78,14.68,off,off,-11.63,13.92,0.19,on,14.53,109,1.000,0.00,0.00,0.00,1.0,4,19.00,0.60,46,50,4.55,64.82,1.08,3.02,91,1387,0.00,5.5,0.00,0
130.661,2.34,0.78,14.53,off,off,-11.63,13.92,0.19,on,14.53,109,1.000,0.00,0.00,0.00,1.0,4,18.50,0.58,46,50,4.48,64.69,1.04,3.02,91,1371,0.00,5.1,0.00,0
130.715,1.56,0.78,14.26,off,off,-11.63,13.92,0.19,on,14.53,109,1.000,0.00,0.00,0.00,1.0,4,18.50,0.58,46,50,4.39,64.46,1.02,3.02,91,1350,0.00,5.1,0.00,0
130.801,1.56,0.78,14.26,off,off,-11.61,13.92,0.19,on,14.47,109,1.000,0.00,0.00,0.00,1.0,4,18.00,0.57,46,50,4.30,64.20,1.02,3.04,91,1321,0.00,5.1,0.00,0
130.855,0.78,0.78,14.04,off,off,-11.60,13.92,0.19,on,14.47,109,1.000,0.00,0.00,0.00,1.0,4,18.00,0.55,46,50,4.23,63.99,1.04,3.05,91,1293,0.00,5.5,0.00,0
130.922,0.78,0.78,13.89,off,off,-11.55,13.92,0.19,on,14.47,109,1.000,0.00,0.00,0.00,1.0,4,18.00,0.54,46,50,4.15,63.77,1.04,3.10,91,1260,0.00,5.5,0.00,0
131.004,0.00,0.78,13.78,off,off,-11.49,13.92,0.19,on,14.42,109,1.000,0.00,0.00,0.00,1.0,4,18.00,0.53,46,50,4.09,63.56,1.04,3.16,91,1228,0.00,5.5,0.00,0
131.058,-0.78,0.78,13.70,off,off,-11.44,13.92,0.19,on,14.42,109,1.000,0.00,0.00,0.00,1.0,4,17.50,0.52,46,50,4.06,63.42,1.04,3.21,91,1203,0.00,5.5,0.00,0
131.116,-0.78,0.78,13.67,off,off,-11.40,13.92,0.19,on,14.25,109,1.000,0.00,0.00,0.00,1.0,4,17.50,0.51,46,50,4.06,63.59,1.02,3.25,91,1180,0.00,5.5,0.00,0
131.173,-0.78,0.78,13.63,off,off,-11.36,13.92,0.21,on,14.20,109,1.000,0.00,0.00,0.00,1.0,4,17.00,0.50,46,50,4.11,63.72,1.04,3.29,91,1169,0.00,5.5,0.00,0
131.242,-1.56,0.78,13.58,off,off,-11.31,13.92,0.21,on,14.04,109,1.000,0.00,0.00,0.00,1.0,4,17.00,0.49,46,50,4.13,63.93,1.02,3.34,91,1146,0.00,5.5,0.00,0
131.302,-1.56,0.78,13.57,off,off,-11.26,13.92,0.22,on,14.04,109,1.000,0.00,0.00,0.00,1.0,4,17.00,0.73,46,50,4.17,64.06,1.02,3.39,91,1136,0.00,5.5,0.00,0
131.372,-1.56,0.78,13.54,off,off,-11.21,13.92,0.22,on,13.99,109,1.000,0.00,0.00,0.00,1.0,4,16.50,0.72,46,50,4.20,64.22,1.04,3.44,91,1120,0.00,5.5,0.00,0
131.433,-2.34,0.78,13.51,off,off,-11.18,13.92,0.22,on,13.99,109,1.000,0.00,0.00,0.00,1.0,4,16.50,0.71,46,50,4.21,64.33,1.04,3.47,91,1104,0.00,5.5,0.00,0
131.502,-2.34,0.78,13.48,off,off,-11.13,13.92,0.23,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,16.00,0.70,46,50,4.25,64.45,1.04,3.52,91,1094,0.00,5.5,0.00,0
131.562,-2.34,0.78,13.44,off,off,-11.09,13.92,0.23,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,16.00,0.69,46,50,4.26,64.54,1.04,3.56,91,1083,0.00,5.5,0.00,0
131.622,-3.12,0.78,13.42,off,off,-11.05,13.92,0.23,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,16.50,0.69,46,50,4.26,64.61,1.04,3.59,91,1073,0.00,5.5,0.00,0
131.692,-3.12,0.78,13.41,off,off,-11.02,13.92,0.23,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,16.00,0.68,46,50,4.28,64.67,1.04,3.62,91,1066,0.00,5.5,0.00,0
131.766,-3.12,0.78,13.38,off,off,-10.97,13.92,0.23,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.68,46,50,4.28,64.76,1.02,3.68,91,1056,0.00,5.1,0.00,0
131.823,-3.12,0.78,13.37,off,off,-10.96,13.92,0.23,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.68,46,50,4.29,64.79,1.04,3.69,91,1049,0.00,5.1,0.00,0
131.893,-3.91,0.78,13.36,off,off,-10.92,13.92,0.25,on,13.73,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.67,46,50,4.30,64.85,1.04,3.73,91,1042,0.00,5.1,0.00,0
131.962,-4.69,0.78,13.33,off,off,-10.89,13.99,0.25,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,16.00,0.66,46,50,4.31,64.90,1.00,3.76,91,1035,0.00,5.1,0.00,0
132.023,-4.69,0.78,13.32,off,off,-10.86,13.99,0.25,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.66,46,50,4.28,64.94,1.02,3.79,91,1029,0.00,5.1,0.00,0
132.103,-4.69,0.78,13.33,off,off,-10.88,13.99,0.25,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.66,46,50,4.24,64.93,0.98,3.77,91,1025,0.00,4.7,0.00,0
132.156,-4.69,0.78,13.30,off,off,-10.91,13.99,0.25,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.65,46,50,4.18,64.94,0.98,3.74,91,1016,0.00,4.7,0.00,0
132.213,-5.47,0.78,13.29,off,off,-10.90,13.99,0.25,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.65,46,50,4.15,64.95,0.98,3.74,91,1011,0.00,5.1,0.00,0
132.302,-5.47,0.78,13.23,off,off,-10.90,13.99,0.25,on,13.84,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.64,46,50,4.12,64.99,0.98,3.75,91,1001,0.00,5.1,0.00,0
132.356,-6.25,0.78,13.25,off,off,-10.89,13.99,0.25,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.64,46,50,4.08,65.03,0.98,3.76,91,989,0.00,5.1,0.00,0
132.412,-6.25,0.78,13.24,off,off,-10.87,13.99,0.25,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,14.50,0.63,46,50,4.10,65.05,1.02,3.78,91,985,0.00,5.1,0.00,0
132.481,-6.25,0.78,13.21,off,off,-10.83,13.99,0.25,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,14.50,0.63,46,50,4.10,65.08,1.00,3.82,91,978,0.00,5.1,0.00,0
132.536,-7.03,0.78,13.22,off,off,-10.81,13.99,0.25,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,14.50,0.62,46,50,4.09,65.11,1.00,3.84,91,972,0.00,5.1,0.00,0
132.593,-7.03,0.78,13.24,off,off,-10.76,13.99,0.25,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,14.50,0.62,46,50,4.10,65.14,1.00,3.89,91,967,0.00,5.1,0.00,0
132.662,-7.03,0.78,13.25,off,off,-10.75,13.99,0.25,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.00,0.62,46,50,4.12,65.15,0.98,3.90,91,963,0.00,5.1,0.00,0
132.731,-7.03,0.78,13.30,off,off,-10.71,13.99,0.26,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.00,0.61,46,50,4.13,65.17,1.00,3.94,91,957,0.00,5.1,0.00,0
132.796,-7.03,0.78,13.31,off,off,-10.70,13.99,0.26,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.15,65.18,1.02,3.95,91,954,0.00,5.1,0.00,0
132.853,-7.81,0.78,13.33,off,off,-10.64,13.99,0.26,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.00,0.61,46,50,4.15,65.20,1.00,4.01,91,948,0.00,5.1,0.00,0
132.923,-7.81,0.78,13.36,off,off,-10.61,13.99,0.26,on,13.94,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.18,65.21,1.02,4.03,91,946,0.00,5.1,0.00,0
132.982,-7.81,0.78,13.37,off,off,-10.61,13.99,0.26,on,13.94,109,1.000,0.00,0.00,0.00,1.0,4,15.00,0.60,46,50,4.19,65.21,1.02,4.03,91,942,0.00,5.1,0.00,0
133.049,-7.81,0.78,13.37,off,off,-10.57,13.99,0.26,on,13.94,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.60,46,50,4.21,65.22,0.98,4.08,91,942,0.00,5.1,0.00,0
133.103,-7.81,0.78,13.39,off,off,-10.55,13.99,0.26,on,13.94,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.60,46,50,4.22,65.23,1.00,4.10,91,939,0.00,5.1,0.00,0
133.183,-8.59,0.78,13.39,off,off,-10.54,13.99,0.26,on,13.94,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.60,46,50,4.25,65.22,1.02,4.10,91,941,0.00,5.1,0.00,0
133.237,-8.59,0.78,13.40,off,off,-10.51,13.99,0.27,on,13.94,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.60,46,50,4.26,65.23,1.02,4.14,91,941,0.00,5.1,0.00,0
133.295,-8.59,0.78,13.42,off,off,-10.51,13.99,0.27,on,13.94,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.31,65.23,1.02,4.14,91,947,0.00,5.1,0.00,0
133.373,-8.59,0.78,13.44,off,off,-10.49,13.99,0.27,on,13.94,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.33,65.23,1.00,4.16,91,947,0.00,5.1,0.00,0
133.442,-8.59,0.78,13.48,off,off,-10.48,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.36,65.23,1.00,4.17,91,952,0.00,5.1,0.00,0
133.498,-8.59,0.78,13.51,off,off,-10.48,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.37,65.23,1.00,4.17,91,953,0.00,5.1,0.00,0
133.553,-8.59,0.78,13.54,off,off,-10.50,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.00,0.61,46,50,4.39,65.23,1.00,4.15,91,956,0.00,5.1,0.00,0
133.623,-8.59,0.78,13.58,off,off,-10.49,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.39,65.23,1.00,4.16,91,957,0.00,5.1,0.00,0
133.693,-8.59,0.78,13.63,off,off,-10.49,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.41,65.23,1.02,4.16,91,962,0.00,5.1,0.00,0
133.753,-8.59,0.78,13.65,off,off,-10.51,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.61,46,50,4.42,65.22,1.00,4.14,91,963,0.00,5.1,0.00,0
133.821,-8.59,0.78,13.70,off,off,-10.49,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.00,0.62,46,50,4.44,65.22,1.02,4.16,91,968,0.00,5.1,0.00,0
133.875,-8.59,0.78,13.72,off,off,-10.49,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.50,0.62,46,50,4.43,65.23,1.00,4.16,91,967,0.00,5.1,0.00,0
133.943,-8.59,0.78,13.75,off,off,-10.50,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,4,15.00,0.62,46,50,4.47,65.22,1.02,4.15,91,976,0.00,5.1,0.00,0
134.021,-8.59,0.78,13.79,off,off,-10.50,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,3,14.50,0.63,46,50,4.48,65.21,1.02,4.15,91,981,0.00,5.1,0.00,0
134.066,-8.59,0.78,13.82,off,off,-10.54,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,3,14.50,0.63,46,50,4.49,65.19,1.00,4.10,91,986,0.00,5.1,0.00,0
134.122,-8.59,0.78,13.85,off,off,-10.56,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,3,15.00,0.63,46,50,4.50,65.18,1.02,4.09,91,988,0.00,5.1,0.00,0
134.193,-8.59,0.78,13.88,off,off,-10.57,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,3,15.00,0.63,46,50,4.51,65.17,1.00,4.08,91,994,0.00,5.1,0.00,0
134.262,-7.81,0.78,13.90,off,off,-10.60,13.99,0.27,on,13.89,109,1.000,0.00,0.00,0.00,1.0,3,15.00,0.64,46,50,4.51,65.16,1.00,4.05,91,995,0.00,5.1,0.00,0
134.326,-7.81,0.78,13.92,off,off,-10.61,13.99,0.26,on,13.89,109,1.000,0.00,0.00,0.00,1.0,3,15.50,0.64,46,50,4.50,65.15,1.00,4.04,91,997,0.00,5.1,0.00,0
134.393,-7.81,0.78,13.94,off,off,-10.62,13.99,0.26,on,13.84,109,1.000,0.00,0.00,0.00,1.0,3,15.50,0.64,46,50,4.51,65.14,1.00,4.03,91,1001,0.00,5.1,0.00,0
134.462,-7.81,0.78,13.95,off,off,-10.63,13.99,0.26,on,13.84,109,1.000,0.00,0.00,0.00,1.0,3,15.50,0.64,46,50,4.50,65.14,1.02,4.02,91,1001,0.00,5.1,0.00,0
134.523,-7.81,0.78,13.96,off,off,-10.65,13.99,0.26,on,13.84,109,1.000,0.00,0.00,0.00,1.0,3,15.50,0.64,46,50,4.51,65.12,1.00,4.00,91,1005,0.00,5.1,0.00,0
134.586,-7.81,0.78,13.97,off,off,-10.65,13.99,0.26,on,13.84,109,1.000,0.00,0.00,0.00,1.0,3,15.50,0.64,46,50,4.50,65.12,1.02,4.00,91,1005,0.00,5.1,0.00,0
134.643,-7.81,0.78,13.96,off,off,-10.66,14.01,0.26,on,14.53,109,1.000,0.00,0.00,0.00,1.0,3,15.50,0.65,46,50,4.51,65.10,1.02,3.98,91,1009,0.00,5.1,0.00,0
134.703,-8.59,0.78,13.96,off,off,-10.66,14.07,0.26,on,14.53,109,1.000,0.00,0.00,0.00,1.0,3,15.50,0.65,46,50,4.51,65.10,0.98,3.98,91,1012,0.00,5.1,0.00,0
134.766,-8.59,0.78,13.94,off,off,-10.68,14.14,0.26,on,14.53,109,1.000,0.00,0.00,0.00,1.0,3,15.50,0.65,46,50,4.50,65.09,1.02,3.97,91,1014,0.00,5.1,0.00,0
