Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
34.831,0.00,7.81,14.62,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.46,52,64,2.40,69.06,0.74,3.74,168,713,0.00,3.1,0.00,0
34.877,0.00,7.81,14.62,off,off,-10.93,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.46,52,64,2.39,69.09,0.70,3.72,168,713,0.00,3.1,0.00,0
34.941,0.00,7.81,14.61,off,off,-10.93,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.00,0.46,52,64,2.38,69.32,0.70,3.72,168,710,0.00,3.1,0.00,0
35.012,0.00,7.81,14.62,off,off,-10.93,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.36,69.53,0.70,3.72,168,704,0.00,3.1,0.00,0
35.091,0.00,7.81,14.61,off,off,-10.95,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.36,69.57,0.70,3.70,168,705,0.00,3.5,0.00,0
35.156,0.00,7.81,14.61,off,off,-10.94,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.36,69.45,0.72,3.71,168,707,0.00,3.5,0.00,0
35.212,0.00,7.81,14.61,off,off,-10.94,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.37,69.33,0.72,3.71,168,710,0.00,3.5,0.00,0
35.280,0.00,7.81,14.60,off,off,-10.93,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.38,69.18,0.72,3.71,168,713,0.00,3.1,0.00,0
35.334,0.00,7.81,14.61,off,off,-10.93,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.46,52,64,2.36,69.28,0.74,3.72,168,710,0.00,3.1,0.00,0
35.389,0.00,7.81,14.61,off,off,-10.94,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.46,52,64,2.37,69.15,0.76,3.71,168,714,0.00,3.1,0.00,0
35.454,0.00,7.81,14.60,off,off,-10.95,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.00,0.46,52,64,2.37,69.09,0.72,3.70,168,717,0.00,3.1,0.00,0
35.510,0.00,7.81,14.61,off,off,-10.95,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.00,0.46,52,64,2.36,69.10,0.72,3.70,168,716,0.00,3.1,0.00,0
35.576,0.00,7.81,14.60,off,off,-10.96,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.00,0.46,52,64,2.35,69.32,0.70,3.69,168,712,0.00,3.1,0.00,0
35.633,0.00,7.81,14.60,off,off,-10.96,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.00,0.46,52,64,2.35,69.36,0.70,3.69,168,711,0.00,3.1,0.00,0
35.687,0.00,7.81,14.62,off,off,-10.97,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.00,0.45,52,64,2.33,69.56,0.70,3.68,168,707,0.00,3.1,0.00,0
35.775,-0.78,7.81,14.61,off,off,-10.97,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.32,69.81,0.72,3.68,168,701,0.00,3.5,0.00,0
35.829,-0.78,7.81,14.62,off,off,-10.96,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.33,69.88,0.74,3.69,168,699,0.00,3.5,0.00,0
35.896,-0.78,7.81,14.63,off,off,-10.96,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.34,69.81,0.74,3.69,168,700,0.00,3.5,0.00,0
35.951,-0.78,8.59,14.62,off,off,-10.94,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.34,69.74,0.76,3.71,168,700,0.00,3.5,0.00,0
36.007,-0.78,8.59,14.63,off,off,-10.93,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.34,69.82,0.76,3.72,168,697,0.00,3.5,0.00,0
36.096,-0.78,8.59,14.64,off,off,-10.92,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.34,70.02,0.76,3.73,168,691,0.00,3.5,0.00,0
36.151,-0.78,8.59,14.63,off,off,-10.92,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.50,0.44,52,64,2.34,69.97,0.70,3.73,168,692,0.00,3.5,0.00,0
36.214,-0.78,8.59,14.65,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.50,0.44,52,64,2.35,69.96,0.72,3.75,168,690,0.00,3.5,0.00,0
36.268,-0.78,8.59,14.64,off,off,-10.89,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.50,0.44,52,64,2.36,69.85,0.72,3.76,168,693,0.00,3.5,0.00,0
36.332,-0.78,8.59,14.65,off,off,-10.88,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.50,0.45,52,64,2.37,69.62,0.74,3.77,168,697,0.00,3.5,0.00,0
36.388,-0.78,8.59,14.66,off,off,-10.88,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.50,0.45,52,64,2.38,69.33,0.72,3.77,168,704,0.00,3.5,0.00,0
36.472,-0.78,8.59,14.65,off,off,-10.88,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.40,69.14,0.70,3.77,168,709,0.00,3.1,0.00,0
36.536,-0.78,8.59,14.66,off,off,-10.88,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.38,69.13,0.72,3.77,168,709,0.00,3.1,0.00,0
36.591,-0.78,8.59,14.68,off,off,-10.91,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.37,69.40,0.76,3.74,168,705,0.00,3.1,0.00,0
36.647,-0.78,8.59,14.67,off,off,-10.91,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.36,69.50,0.76,3.74,168,703,0.00,3.1,0.00,0
36.720,-0.78,8.59,14.68,off,off,-10.91,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.35,69.60,0.74,3.73,168,700,0.00,3.5,0.00,0
36.772,-0.78,8.59,14.68,off,off,-10.92,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.35,69.72,0.72,3.73,168,699,0.00,3.5,0.00,0
36.836,-0.78,8.59,14.68,off,off,-10.91,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.36,69.59,0.72,3.74,168,701,0.00,3.5,0.00,0
36.891,-0.78,8.59,14.70,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.36,69.55,0.72,3.75,168,701,0.00,3.5,0.00,0
36.947,-0.78,8.59,14.69,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.37,69.42,0.74,3.75,168,704,0.00,3.5,0.00,0
37.013,-0.78,8.59,14.70,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.38,69.31,0.72,3.75,168,707,0.00,3.5,0.00,0
37.067,-0.78,8.59,14.69,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,54,64,2.38,69.28,0.72,3.75,168,707,0.00,3.5,0.00,0
37.133,-0.78,8.59,14.71,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,52,64,2.38,69.37,0.74,3.75,168,705,0.00,3.5,0.00,0
37.188,-0.78,8.59,14.71,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.38,69.41,0.74,3.75,168,704,0.00,3.5,0.00,0
37.262,-0.78,8.59,14.71,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.38,69.60,0.74,3.75,168,700,0.00,3.5,0.00,0
37.329,-0.78,8.59,14.72,off,off,-10.89,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.39,69.31,0.74,3.76,168,706,0.00,3.5,0.00,0
37.387,-0.78,8.59,14.73,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.39,69.27,0.68,3.75,168,707,0.00,3.1,0.00,0
37.447,-0.78,8.59,14.72,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.00,0.45,52,64,2.38,69.25,0.70,3.75,168,708,0.00,3.1,0.00,0
37.530,-0.78,8.59,14.72,off,off,-10.91,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.46,52,64,2.38,69.05,0.72,3.74,168,713,0.00,3.1,0.00,0
37.591,-0.78,8.59,14.73,off,off,-10.92,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.46,52,64,2.37,69.14,0.74,3.73,168,713,0.00,3.1,0.00,0
37.648,-0.78,8.59,14.73,off,off,-10.93,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,5.50,0.45,54,64,2.36,69.42,0.74,3.72,168,707,0.00,3.1,0.00,0
37.736,-0.78,8.59,14.73,off,off,-10.93,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,10.50,0.45,52,64,2.38,69.43,0.72,3.72,168,707,0.00,3.9,0.00,0
37.792,-0.78,8.59,14.74,off,off,-10.89,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,10.50,0.46,54,64,2.44,68.80,0.82,3.76,168,719,0.00,3.9,0.00,0
37.848,-0.78,8.59,14.73,off,off,-10.79,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,10.00,0.47,52,64,2.49,68.23,0.82,3.86,168,729,0.00,3.9,0.00,0
37.907,-0.78,8.59,14.75,off,off,-10.76,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,10.50,0.48,52,64,2.54,67.43,0.84,3.89,168,745,0.00,3.9,0.00,0
37.995,-0.78,8.59,14.74,off,off,-10.74,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,10.50,0.49,54,64,2.59,66.71,0.82,3.91,168,764,0.00,3.5,0.00,0
38.049,-0.78,8.59,14.73,off,off,-10.76,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,9.50,0.49,54,64,2.60,66.45,0.82,3.89,168,772,0.00,3.5,0.00,0
38.107,-0.78,8.59,14.74,off,off,-10.78,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,8.50,0.50,52,64,2.61,66.12,0.76,3.87,168,783,0.00,3.5,0.00,0
38.195,-0.78,8.59,14.75,off,off,-10.85,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,8.00,0.50,52,64,2.60,65.98,0.72,3.80,168,789,0.00,3.5,0.00,0
38.249,-0.78,8.59,14.74,off,off,-10.90,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,8.00,0.51,52,64,2.60,65.82,0.70,3.74,168,795,0.00,3.5,0.00,0
38.307,-0.78,8.59,14.74,off,off,-10.92,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.50,0.51,54,64,2.58,65.89,0.74,3.73,168,793,0.00,3.5,0.00,0
38.390,-0.78,8.59,14.75,off,off,-10.98,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,8.00,0.51,52,64,2.57,66.01,0.76,3.66,168,792,0.00,3.5,0.00,0
38.455,-0.78,8.59,14.75,off,off,-11.01,14.78,0.18,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.50,0.51,52,64,2.56,65.81,0.76,3.64,168,797,0.00,3.5,0.00,0
38.511,-0.78,8.59,14.78,off,off,-11.05,14.78,0.18,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.50,0.51,54,64,2.57,65.70,0.74,3.59,168,803,0.00,3.5,0.00,0
38.567,-0.78,8.59,14.78,off,off,-11.07,14.78,0.18,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.50,0.52,54,64,2.57,65.70,0.76,3.57,168,808,0.00,3.5,0.00,0
38.641,-0.78,8.59,14.80,off,off,-11.08,14.78,0.18,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,6.50,0.52,54,64,2.55,65.72,0.74,3.57,168,805,0.00,3.5,0.00,0
38.694,-0.78,8.59,14.85,off,off,-11.08,14.78,0.18,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.00,0.51,54,64,2.53,65.72,0.74,3.57,168,804,0.00,3.5,0.00,0
38.748,-0.78,8.59,14.85,off,off,-11.06,14.78,0.18,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.00,0.51,54,64,2.52,65.73,0.72,3.59,168,800,0.00,3.5,0.00,0
38.816,-0.78,8.59,14.89,off,off,-11.07,14.78,0.18,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.00,0.51,54,64,2.51,66.01,0.72,3.58,168,794,0.00,3.5,0.00,0
38.871,-0.78,8.59,14.92,off,off,-11.06,14.78,0.18,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.50,0.51,54,64,2.51,66.09,0.74,3.59,168,792,15.57,3.9,0.00,0
38.945,0.00,7.03,14.94,off,off,-11.02,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,7.50,0.51,54,64,2.58,66.03,0.76,3.63,168,792,20.79,4.3,0.00,0
39.022,0.00,1.56,14.97,off,off,-10.87,14.78,0.19,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,8.00,0.51,54,64,2.77,65.56,0.90,3.78,168,804,27.00,5.1,0.00,0
39.081,0.00,-1.56,15.00,off,off,-10.65,14.78,0.21,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,9.50,0.52,54,64,2.95,65.38,0.98,4.00,168,815,32.08,5.5,0.00,0
39.138,0.00,-3.12,14.99,off,off,-10.47,14.78,0.22,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,11.50,0.53,52,64,3.12,65.32,0.98,4.18,168,825,33.19,5.5,0.00,0
39.197,0.00,-3.91,15.00,off,off,-10.36,14.78,0.23,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,12.00,0.53,54,64,3.29,65.20,1.00,4.29,168,838,34.45,5.5,0.00,0
39.283,0.78,-5.47,15.01,off,off,-10.10,14.78,0.25,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,14.00,0.55,54,64,3.56,65.14,1.02,4.55,168,858,42.01,6.3,0.00,0
39.339,0.78,-5.47,14.98,off,off,-9.99,14.78,0.26,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,16.00,0.56,52,64,3.78,65.14,1.08,4.66,168,868,46.38,6.7,0.00,0
39.398,0.78,-5.47,15.02,off,off,-9.76,14.78,0.27,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,17.00,0.56,52,64,4.06,65.15,1.10,4.89,168,887,47.03,6.7,0.00,0
39.485,0.78,-5.47,15.02,off,off,-9.42,14.78,0.28,on,14.64,183,1.000,0.00,0.00,0.00,1.0,0,18.50,0.78,52,64,4.48,65.29,1.08,5.23,168,931,49.25,7.1,0.00,0
39.544,0.78,-5.47,15.03,off,off,-9.33,14.78,0.30,on,14.64,183,1.000,0.00,0.00,0.00,1.0,0,20.50,0.81,52,64,4.83,65.39,1.12,5.32,168,953,51.88,7.5,0.00,0
39.602,0.78,-5.47,15.09,off,off,-9.04,14.78,0.31,on,14.64,183,1.000,0.00,0.00,0.00,1.0,0,20.50,0.83,52,64,5.22,65.58,1.16,5.61,168,988,58.05,7.5,0.00,0
39.658,1.56,-5.47,15.14,off,off,-8.84,14.78,0.32,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,20.50,0.87,52,64,5.66,65.81,1.16,5.81,168,1024,65.10,8.7,0.00,0
39.718,2.34,-5.47,15.37,off,off,-8.63,14.78,0.34,on,14.64,183,1.000,0.00,0.00,0.00,1.0,0,20.50,1.13,54,64,6.20,66.10,1.22,6.02,168,1066,70.50,9.1,0.00,0
39.805,3.12,-5.47,15.64,off,off,-8.15,14.78,0.37,on,14.70,183,1.000,0.00,0.00,0.00,1.0,0,20.50,1.20,52,64,7.17,66.84,1.34,6.50,168,1147,83.69,10.2,0.00,0
39.861,4.69,-5.47,15.97,off,off,-7.56,14.77,0.40,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,18.00,1.28,52,64,8.38,67.51,1.48,7.09,168,1197,97.12,11.8,0.00,0
39.918,5.47,-5.47,16.31,off,off,-6.99,14.76,0.45,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,16.00,1.58,52,64,10.00,68.10,1.54,7.66,168,1266,100.19,12.6,0.00,0
40.005,6.25,-5.47,16.60,off,off,-6.30,14.75,0.53,on,14.76,183,1.000,0.00,0.00,0.00,1.0,0,12.00,1.75,52,64,12.59,69.65,1.64,8.35,168,1405,101.79,13.8,0.00,0
40.059,7.81,-5.47,16.68,off,off,-5.83,14.75,0.56,on,14.70,183,1.000,0.35,0.00,0.00,1.0,0,11.00,1.93,52,64,14.74,71.30,1.64,8.82,168,1508,102.56,14.6,0.00,0
40.118,7.81,-5.47,16.55,off,off,-5.42,14.75,0.61,on,14.70,183,1.000,0.70,0.00,0.00,1.0,0,10.00,2.05,52,64,16.98,72.80,1.70,9.22,169,1645,101.91,15.4,0.00,0
40.206,7.03,-5.47,16.04,off,off,-5.25,14.70,0.62,on,14.70,183,1.000,1.05,0.00,0.00,1.0,0,11.50,2.25,52,64,18.99,72.45,1.74,9.39,169,1835,97.21,15.0,0.00,0
40.261,7.03,-5.47,15.65,off,off,-5.45,14.65,0.59,on,14.64,183,1.000,1.05,0.00,0.00,1.0,0,13.50,2.48,52,64,19.74,71.96,1.72,9.20,169,1969,94.14,14.6,0.00,0
40.318,6.25,-5.47,15.36,off,off,-5.90,14.61,0.58,on,14.59,183,1.000,0.70,0.00,0.00,1.0,0,13.50,2.59,52,64,20.40,72.38,1.72,8.75,169,2074,90.72,14.2,0.00,0
40.407,5.47,-5.47,14.89,off,off,-6.42,14.61,0.57,on,14.59,183,1.000,0.35,0.00,0.00,1.0,0,16.00,2.75,52,64,20.94,73.54,1.66,8.23,169,2191,86.66,13.8,0.00,0
40.461,4.69,-5.47,14.70,off,off,-6.87,14.60,0.56,on,14.59,183,1.000,0.35,0.00,0.00,1.0,0,16.50,2.39,52,64,20.92,73.99,1.68,7.78,169,2248,85.24,13.4,0.00,0
40.526,4.69,-5.47,14.62,off,off,-7.08,14.60,0.53,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,17.00,2.43,52,64,20.61,74.44,1.66,7.57,169,2291,83.66,13.4,0.00,0
40.583,3.91,-5.47,14.49,off,off,-7.51,14.60,0.52,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,18.00,2.46,52,64,20.02,74.33,1.66,7.14,169,2302,82.11,13.4,0.00,0
40.639,3.91,-5.47,14.30,off,off,-7.53,14.61,0.50,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,18.00,2.45,52,64,19.47,74.17,1.66,7.12,169,2290,81.88,13.4,0.00,0
40.698,2.34,-5.47,14.05,off,off,-7.35,14.61,0.49,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,18.50,2.42,52,64,18.82,73.90,1.66,7.30,169,2265,82.80,13.4,0.00,0
40.766,1.56,-5.47,13.92,off,off,-7.26,14.62,0.49,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,19.00,2.40,52,64,18.45,73.52,1.68,7.38,169,2234,83.76,13.4,0.00,0
40.822,0.78,-5.47,13.87,off,off,-6.99,14.62,0.49,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,19.00,2.35,52,64,18.07,73.13,1.66,7.66,169,2191,84.64,13.4,0.00,0
40.878,0.00,-5.47,13.94,off,off,-6.63,14.60,0.49,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,20.00,2.32,52,64,17.97,72.87,1.68,8.02,169,2153,85.36,13.8,0.00,0
40.956,0.00,-5.47,13.96,off,off,-6.26,14.60,0.52,on,14.59,183,1.000,0.00,0.00,0.00,1.0,0,25.50,2.27,52,63,18.48,72.67,1.78,8.39,169,2117,85.78,14.6,0.00,0
41.001,0.78,-5.47,14.01,off,off,-5.74,14.34,0.54,on,14.31,183,1.000,0.00,0.00,0.00,1.0,0,26.00,2.24,52,63,19.00,72.76,1.78,8.91,169,2092,86.50,15.0,0.00,0
41.059,0.78,-5.47,14.11,off,off,-5.19,14.34,0.56,on,14.31,183,1.000,0.00,0.00,0.00,1.0,0,25.00,2.66,52,63,19.34,73.06,1.76,9.46,169,2077,87.58,15.4,0.00,0
41.118,0.78,-5.47,14.23,off,off,-4.83,14.35,0.56,on,14.31,183,1.000,0.35,0.00,0.00,1.0,0,25.00,2.65,52,63,19.62,73.32,1.78,9.82,169,2071,88.85,15.7,0.00,0
41.204,1.56,-5.47,14.42,off,off,-4.43,14.35,0.58,on,14.31,183,1.000,0.35,0.00,0.00,1.0,0,24.00,2.21,52,64,20.21,73.66,1.82,10.21,169,2070,88.09,16.1,0.00,0
41.261,2.34,-5.47,14.54,off,off,-4.22,14.35,0.58,on,14.31,183,1.000,0.70,0.00,0.00,1.0,0,24.50,2.66,52,64,20.61,73.97,1.78,10.43,169,2081,86.74,16.1,0.00,0
41.334,2.34,-5.47,14.60,off,off,-3.88,14.35,0.59,on,14.31,183,1.000,0.70,0.00,0.00,1.0,0,24.50,2.67,52,64,20.85,74.44,1.80,10.77,169,2097,86.05,16.1,0.00,0
41.378,3.12,-5.47,14.69,off,off,-3.95,14.35,0.58,on,14.31,183,1.000,0.70,0.00,0.00,1.0,0,25.00,2.25,52,64,20.95,74.51,1.78,10.69,169,2112,84.58,16.1,0.00,0
41.467,3.91,-5.47,14.78,off,off,-4.00,14.35,0.58,on,14.31,183,1.000,0.70,0.00,0.00,1.0,0,25.50,2.27,52,64,20.98,74.62,1.78,10.64,169,2124,83.96,16.1,0.00,0
41.521,3.91,-5.47,14.85,off,off,-3.97,14.35,0.58,on,14.31,183,1.000,0.70,0.00,0.00,1.0,0,25.50,2.27,52,64,21.11,74.74,1.80,10.67,169,2137,81.96,15.7,0.00,0
41.578,4.69,-5.47,14.79,off,off,-4.06,14.35,0.58,on,14.31,183,1.000,0.70,0.00,0.00,1.0,0,25.50,2.74,52,64,21.03,74.76,1.78,10.59,169,2146,78.64,15.4,0.00,0
41.664,3.91,-5.47,14.63,off,off,-4.23,14.35,0.57,on,14.31,183,1.000,0.35,0.00,0.00,1.0,0,25.50,2.29,52,66,20.52,74.64,1.74,10.42,169,2147,76.08,15.0,0.00,0
41.727,4.69,-5.47,14.56,off,off,-4.09,14.35,0.56,on,14.31,183,1.000,0.35,0.00,0.00,1.0,0,26.00,2.29,52,66,20.38,74.73,1.70,10.56,169,2146,76.89,15.0,0.00,0
41.785,4.69,-5.47,14.52,off,off,-4.33,14.34,0.57,on,14.31,183,1.000,0.35,0.00,0.00,1.0,0,27.00,2.29,52,66,20.36,74.53,1.76,10.31,169,2145,77.76,15.4,0.00,0
41.842,4.69,-5.47,14.47,off,off,-4.27,14.35,0.57,on,14.31,183,1.000,0.35,0.00,0.00,1.0,0,26.50,2.29,52,66,20.39,74.58,1.78,10.38,169,2145,78.56,15.4,0.00,0
41.898,4.69,-5.47,14.41,off,off,-4.16,14.35,0.57,on,14.31,183,1.000,0.35,0.00,0.00,1.0,1,26.50,2.75,52,68,20.41,74.68,1.76,10.48,169,2147,79.33,15.4,0.00,0
41.973,4.69,-5.47,14.34,off,off,-4.23,14.35,0.57,on,14.31,183,1.000,0.35,0.00,0.00,1.0,1,26.00,2.29,52,68,20.59,74.64,1.78,10.42,169,2147,80.91,15.7,0.00,0
42.027,3.91,-5.47,14.32,off,off,-4.14,14.35,0.57,on,14.31,183,1.000,0.35,0.00,0.00,1.0,1,26.00,2.76,52,68,20.92,74.80,1.78,10.51,169,2156,80.72,15.7,0.00,0
42.084,3.91,-5.47,14.31,off,off,-4.09,14.35,0.58,on,14.31,183,1.000,0.70,0.00,0.00,1.0,1,25.50,2.77,52,68,21.18,74.99,1.78,10.56,169,2172,80.38,15.4,0.00,0
42.141,3.12,-5.47,14.24,off,off,-4.17,14.35,0.58,on,14.31,183,1.000,0.70,0.00,0.00,1.0,1,26.00,2.79,52,68,21.29,75.09,1.82,10.48,169,2187,80.06,15.4,0.00,0
42.198,3.12,-5.47,14.21,off,off,-4.24,14.35,0.58,on,14.31,183,1.000,0.35,0.00,0.00,1.0,1,26.00,2.34,52,70,21.39,75.20,1.80,10.41,169,2204,78.12,15.4,0.00,0
42.267,1.56,-5.47,14.23,off,off,-4.11,14.61,0.57,on,14.59,183,1.000,0.35,0.00,0.00,1.0,1,26.50,2.84,52,70,21.48,75.42,1.80,10.54,169,2216,77.86,15.4,0.00,0
42.321,1.56,-5.47,14.25,off,off,-4.32,14.61,0.57,on,14.59,183,1.000,0.35,0.00,0.00,1.0,1,26.50,2.37,52,70,21.43,75.46,1.78,10.33,169,2226,76.08,15.4,0.00,0
42.379,1.56,-5.47,14.30,off,off,-4.32,14.61,0.57,on,14.59,183,1.000,0.35,0.00,0.00,1.0,1,26.50,2.38,52,70,21.41,75.49,1.76,10.33,169,2237,76.64,15.0,0.00,0
42.445,1.56,-5.47,14.32,off,off,-4.39,14.71,0.57,on,14.70,183,1.000,0.35,0.00,0.00,1.0,1,27.00,2.39,52,70,21.41,75.49,1.76,10.26,169,2242,78.11,15.4,0.00,0
42.502,0.78,-5.47,14.37,off,off,-4.31,14.71,0.57,on,14.70,183,1.000,0.35,0.00,0.00,1.0,1,27.50,2.39,52,72,21.39,75.52,1.76,10.33,169,2240,76.58,15.4,0.00,0
42.558,0.78,-5.47,14.37,off,off,-4.35,14.71,0.57,on,14.70,183,1.000,0.35,0.00,0.00,1.0,1,27.50,2.39,52,72,21.28,75.45,1.76,10.30,169,2238,74.21,15.0,0.00,0
