Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
209.782,-9.38,-7.03,14.59,off,off,-5.01,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.90,76.79,1.82,9.63,116,2421,84.26,16.1,0.00,0
209.838,-10.16,-7.03,14.59,off,off,-5.04,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.89,76.73,1.88,9.61,116,2421,84.30,16.1,0.00,0
209.894,-10.16,-7.03,14.60,off,off,-5.05,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.87,76.73,1.78,9.60,116,2421,84.25,16.1,0.00,0
209.963,-10.16,-7.03,14.63,off,off,-4.96,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,22.88,76.78,1.86,9.69,116,2419,83.79,16.1,0.00,0
210.016,-10.16,-7.03,14.68,off,off,-4.75,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.93,76.79,1.86,9.90,116,2424,83.85,16.1,0.00,0
210.075,-10.16,-7.03,14.74,off,off,-4.79,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.96,76.83,1.80,9.86,116,2419,84.30,15.7,0.00,0
210.144,-9.38,-7.03,14.88,off,off,-5.01,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.94,76.73,1.82,9.63,116,2423,84.59,16.1,0.00,0
210.224,-9.38,-7.03,14.80,off,off,-4.79,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.92,76.80,1.86,9.86,116,2417,83.12,16.1,0.00,0
210.284,-8.59,-7.03,14.81,off,off,-4.90,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.89,76.81,1.78,9.75,116,2420,84.65,16.1,0.00,0
210.371,-8.59,-7.03,14.77,off,off,-4.98,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.87,76.75,1.84,9.66,116,2421,84.25,16.1,0.00,0
210.425,-8.59,-7.03,14.79,off,off,-4.90,14.71,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,22.94,76.69,1.86,9.75,116,2426,84.15,16.1,0.00,0
210.495,-7.81,-7.03,14.78,off,off,-4.91,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,23.14,76.74,1.88,9.74,116,2424,85.31,16.1,0.00,0
210.563,-7.81,-7.03,14.82,off,off,-4.99,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,24.50,2.58,48,57,23.14,76.72,1.86,9.66,116,2423,84.64,15.7,0.00,0
210.619,-7.03,-7.03,14.75,off,off,-4.94,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.12,76.75,1.84,9.71,116,2421,84.62,15.7,0.00,0
210.675,-7.03,-7.03,14.71,off,off,-5.06,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,23.07,76.71,1.86,9.59,116,2422,84.97,16.1,0.00,0
210.734,-7.81,-7.03,14.66,off,off,-4.91,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,23.10,76.72,1.86,9.73,116,2426,84.91,16.1,0.00,0
210.794,-7.81,-7.03,14.63,off,off,-4.77,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,23.12,76.82,1.82,9.88,116,2421,84.97,16.1,0.00,0
210.881,-8.59,-7.03,14.63,off,off,-4.94,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,24.50,2.58,48,57,23.10,76.76,1.88,9.71,116,2419,84.65,16.1,0.00,0
210.941,-8.59,-7.03,14.67,off,off,-5.00,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,24.50,2.58,48,57,23.09,76.71,1.86,9.65,116,2424,84.56,16.1,0.00,0
210.994,-8.59,-7.03,14.67,off,off,-4.92,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.09,76.75,1.86,9.73,116,2423,84.59,16.1,0.00,0
211.081,-8.59,-7.03,14.74,off,off,-5.08,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.11,76.66,1.86,9.57,116,2427,84.51,16.1,0.00,0
211.145,-8.59,-7.03,14.75,off,off,-5.00,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.09,76.67,1.84,9.65,116,2429,84.09,16.1,0.00,0
211.219,-7.81,-7.03,14.80,off,off,-4.95,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.99,76.73,1.88,9.70,116,2424,84.24,16.1,0.00,0
211.263,-7.81,-7.03,14.80,off,off,-4.94,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.03,76.72,1.86,9.70,116,2425,83.39,16.1,0.00,0
211.320,-7.81,-7.03,14.80,off,off,-4.84,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,22.97,76.80,1.80,9.81,116,2421,83.40,15.7,0.00,0
211.374,-7.03,-7.03,14.82,off,off,-4.92,14.72,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.58,48,57,22.96,76.73,1.84,9.73,116,2425,83.76,16.1,0.00,0
211.461,-7.03,-7.03,14.76,off,off,-5.10,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.05,76.66,1.84,9.55,116,2426,84.15,16.1,0.00,0
211.515,-7.03,-7.03,14.74,off,off,-5.01,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.11,76.70,1.86,9.64,116,2426,84.14,16.1,0.00,0
211.604,-7.03,-7.03,14.66,off,off,-5.13,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.10,76.64,1.86,9.52,116,2427,84.10,16.1,0.00,0
211.658,-7.03,-7.03,14.62,off,off,-5.05,14.72,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.12,76.68,1.82,9.60,116,2426,84.53,16.1,0.00,0
211.724,-7.81,-7.03,14.63,off,off,-5.11,14.73,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.08,76.65,1.88,9.53,116,2427,84.50,16.1,0.00,0
211.780,-7.81,-7.03,14.61,off,off,-4.99,14.73,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.16,76.65,1.86,9.66,116,2431,84.01,16.1,0.00,0
211.838,-8.59,-7.03,14.67,off,off,-4.84,14.73,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.07,76.77,1.82,9.80,116,2424,82.59,15.7,0.00,0
211.894,-8.59,-7.03,14.66,off,off,-4.91,14.73,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.04,76.70,1.86,9.74,116,2428,83.31,15.7,0.00,0
211.982,-2.34,-7.03,14.67,off,off,-5.05,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.00,76.59,1.82,9.60,116,2431,83.64,15.7,0.00,0
212.036,-3.12,-7.03,14.68,off,off,-5.12,14.73,0.57,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,22.97,76.65,1.84,9.53,116,2426,83.33,15.7,0.00,0
212.100,-3.12,-7.03,14.60,off,off,-4.93,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,23.02,76.66,1.86,9.72,116,2432,83.20,15.7,0.00,0
212.156,-3.91,-7.03,14.50,off,off,-4.98,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,22.93,76.68,1.80,9.67,116,2428,82.14,15.7,0.00,0
212.224,-4.69,-7.03,14.50,off,off,-5.09,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,22.84,76.65,1.82,9.56,116,2428,80.55,15.7,0.00,0
212.278,-4.69,-7.03,14.51,off,off,-5.21,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.59,48,57,22.63,76.60,1.82,9.44,116,2429,80.54,15.7,0.00,0
212.335,-4.69,-7.03,14.55,off,off,-5.33,14.73,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.45,76.57,1.78,9.32,116,2429,80.14,15.7,0.00,0
212.423,-5.47,-7.03,14.59,off,off,-5.10,14.72,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.48,76.64,1.84,9.55,116,2429,80.54,15.7,0.00,0
212.477,-5.47,-7.03,14.56,off,off,-5.01,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.59,48,59,22.55,76.68,1.82,9.63,116,2427,79.79,15.4,0.00,0
212.543,-5.47,-7.03,14.62,off,off,-5.32,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.49,76.55,1.80,9.33,116,2431,80.49,15.7,0.00,0
212.600,-6.25,-7.03,14.59,off,off,-5.30,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.54,76.57,1.86,9.34,116,2429,80.14,15.4,0.00,0
212.656,-6.25,-7.03,14.60,off,off,-5.26,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.53,76.55,1.84,9.39,116,2430,81.30,15.7,0.00,0
212.714,-6.25,-7.03,14.61,off,off,-5.07,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.59,48,59,22.60,76.56,1.84,9.58,116,2432,80.84,15.7,0.00,0
212.802,-7.03,-7.03,14.64,off,off,-5.23,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.61,76.57,1.84,9.42,116,2432,81.28,15.7,0.00,0
212.856,-7.03,-7.03,14.68,off,off,-5.34,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.56,76.58,1.82,9.31,116,2427,80.19,15.7,0.00,0
212.918,-7.03,-7.03,14.69,off,off,-5.28,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.58,76.56,1.84,9.36,117,2431,80.49,15.7,0.00,0
212.974,-7.81,-7.03,14.72,off,off,-5.20,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.51,76.60,1.80,9.45,117,2426,80.99,15.7,0.00,0
213.049,-7.03,-7.03,14.74,off,off,-5.23,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.59,48,59,22.62,76.57,1.84,9.42,117,2432,80.47,15.7,0.00,0
213.103,-7.03,-7.03,14.73,off,off,-5.07,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.62,76.65,1.86,9.58,117,2429,80.54,15.7,0.00,0
213.159,-6.25,-7.03,14.76,off,off,-5.13,14.73,0.56,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.56,76.61,1.78,9.52,117,2431,80.10,15.7,0.00,0
213.216,-6.25,-7.03,14.78,off,off,-5.25,14.73,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.45,76.60,1.84,9.40,117,2428,80.55,15.4,0.00,0
213.284,-5.47,-7.03,14.78,off,off,-5.36,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.59,48,59,22.46,76.53,1.82,9.29,117,2432,80.09,15.7,0.00,0
213.338,-5.47,-7.03,14.74,off,off,-5.38,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.60,48,59,22.45,76.52,1.80,9.27,117,2433,79.66,15.4,0.00,0
213.394,-5.47,-7.03,14.72,off,off,-5.23,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.42,76.56,1.84,9.41,117,2428,80.16,15.7,0.00,0
213.483,-5.47,-7.03,14.70,off,off,-5.11,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.43,76.62,1.80,9.53,117,2430,79.72,15.4,0.00,0
213.537,-6.25,-7.03,14.68,off,off,-5.36,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.60,48,59,22.39,76.54,1.80,9.29,117,2430,79.33,15.4,0.00,0
213.604,-6.25,-7.03,14.67,off,off,-5.38,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.59,48,59,22.43,76.51,1.86,9.27,117,2434,79.26,15.4,0.00,0
213.660,-6.25,-7.03,14.73,off,off,-5.32,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.60,48,59,22.45,76.50,1.82,9.33,117,2433,76.54,15.4,0.00,0
213.716,-6.25,-7.03,14.69,off,off,-5.19,14.72,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.25,76.55,1.80,9.46,117,2430,77.79,15.4,0.00,0
213.775,-7.03,-7.03,14.65,off,off,-5.28,14.73,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,22.16,76.55,1.82,9.37,117,2430,77.39,15.4,0.00,0
213.835,-7.03,-7.03,14.69,off,off,-5.25,14.73,0.54,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.60,48,59,22.13,76.52,1.76,9.40,117,2437,77.64,15.4,0.00,0
213.922,-7.81,-7.03,14.69,off,off,-5.51,14.73,0.53,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.59,48,59,21.93,76.49,1.80,9.14,117,2432,76.56,15.0,0.00,0
213.982,-7.81,-7.03,14.69,off,off,-5.43,14.73,0.53,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.60,48,59,21.90,76.46,1.74,9.22,117,2434,76.94,15.4,0.00,0
214.036,-7.81,-7.03,14.67,off,off,-5.28,14.73,0.53,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,26.00,2.59,48,59,21.89,76.54,1.80,9.37,117,2429,72.41,15.0,0.00,0
214.104,-8.59,-7.03,14.71,off,off,-5.41,14.73,0.52,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.60,48,59,21.27,76.50,1.80,9.24,117,2434,33.06,13.4,0.00,0
214.160,-8.59,-7.03,14.72,off,off,-6.61,14.73,0.44,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,20.50,2.07,48,59,17.69,76.05,1.34,8.04,117,2424,18.50,8.3,0.00,0
214.216,-5.47,-7.03,14.73,off,off,-7.69,14.73,0.34,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,20.50,2.07,48,59,13.60,75.45,1.26,6.96,117,2425,16.25,7.5,0.00,0
214.275,-5.47,-7.03,14.83,off,off,-8.75,14.80,0.27,on,14.70,142,1.000,0.00,0.00,0.00,1.0,5,21.00,1.55,48,59,11.01,74.92,1.14,5.90,117,2424,14.00,7.1,0.00,0
214.363,0.00,-7.03,14.86,off,off,-9.97,14.64,0.22,on,14.82,142,1.000,0.00,0.00,0.00,1.0,5,21.00,1.55,48,59,8.81,74.88,1.06,4.68,117,2414,11.00,6.7,0.00,0
214.418,0.00,-7.03,14.93,off,off,-10.51,14.64,0.19,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,21.50,1.54,48,59,7.74,74.85,1.04,4.14,117,2410,8.75,6.7,0.00,0
214.474,0.00,-7.03,15.00,off,off,-11.07,14.64,0.17,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,22.00,1.03,48,57,7.01,74.84,0.96,3.58,117,2406,6.53,6.7,0.00,0
214.543,0.00,-7.03,15.07,off,off,-11.42,14.64,0.16,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,26.00,1.03,48,57,6.55,74.58,0.90,3.23,117,2422,12.64,6.7,0.00,0
214.598,0.00,-7.03,15.19,off,off,-11.59,14.64,0.16,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,27.00,1.03,48,57,6.29,74.50,1.04,3.06,117,2426,16.90,6.7,0.00,0
214.655,0.00,-7.03,15.40,off,off,-11.66,14.64,0.14,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,27.50,1.03,48,57,6.16,74.77,0.98,2.99,117,2407,17.61,7.1,0.00,0
214.723,0.00,-7.03,15.61,off,off,-11.70,14.64,0.14,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,28.50,1.03,48,57,6.10,74.69,1.02,2.94,117,2412,18.84,7.1,0.00,0
214.779,0.00,-7.03,15.80,off,off,-11.73,14.64,0.14,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,29.00,1.03,48,57,6.10,74.67,1.06,2.91,117,2413,23.14,7.5,0.00,0
214.834,0.00,-7.03,15.90,off,off,-11.73,14.64,0.14,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,30.00,1.03,48,57,6.18,74.74,1.04,2.91,117,2408,26.00,7.9,0.00,0
214.908,0.00,-7.03,15.83,off,off,-11.64,14.64,0.16,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,30.50,1.03,48,57,6.33,74.68,1.04,3.01,117,2413,38.10,7.9,0.00,0
214.962,0.00,-7.03,15.74,off,off,-11.35,14.64,0.17,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,30.50,1.03,48,57,6.97,74.83,1.20,3.30,117,2404,42.95,9.8,0.00,0
215.031,0.00,-7.03,15.42,off,off,-10.90,14.64,0.18,off,14.99,142,1.000,0.00,0.00,0.00,1.0,5,30.00,1.54,48,57,7.79,74.82,1.26,3.75,117,2408,50.78,11.0,0.00,0
215.075,0.00,-7.03,15.30,off,off,-10.46,14.64,0.21,off,14.93,142,1.000,0.00,0.00,0.00,1.0,5,30.00,1.54,48,57,9.04,74.87,1.44,4.19,117,2409,55.49,11.8,0.00,0
215.162,0.00,-7.03,15.16,off,off,-9.95,14.64,0.26,off,14.76,142,1.000,0.00,0.00,0.00,1.0,5,30.00,2.06,48,57,10.58,74.82,1.52,4.70,117,2419,57.67,11.8,0.00,0
215.216,0.00,-7.03,15.13,off,off,-9.60,14.64,0.27,off,14.70,142,1.000,0.00,0.00,0.00,1.0,5,29.50,2.06,48,57,11.42,74.98,1.54,5.05,117,2399,62.79,12.2,0.00,0
215.284,0.00,-7.03,15.42,off,off,-9.33,14.64,0.30,off,14.76,142,1.000,0.00,0.00,0.00,1.0,5,27.50,2.04,48,57,12.22,74.86,1.58,5.32,117,2388,63.80,12.6,0.00,0
215.340,0.00,-7.03,15.72,off,off,-9.12,14.64,0.32,off,14.76,142,1.000,0.00,0.00,0.00,1.0,5,26.50,2.04,48,57,13.00,74.89,1.60,5.52,117,2390,65.29,12.6,0.00,0
215.397,0.00,-7.03,15.93,off,off,-8.86,14.64,0.34,off,14.76,142,1.000,0.00,0.00,0.00,1.0,5,25.50,2.05,48,57,13.77,74.95,1.62,5.79,117,2394,69.95,13.0,0.00,0
215.455,0.00,-7.03,15.99,off,off,-8.40,14.64,0.36,off,14.76,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.04,48,57,14.59,74.91,1.64,6.25,117,2381,77.24,13.4,0.00,0
215.543,0.00,-7.03,15.90,off,off,-7.91,14.62,0.41,off,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.04,48,57,16.83,75.45,1.76,6.73,117,2396,82.00,15.0,0.00,0
215.596,0.00,-7.03,15.84,off,off,-7.36,14.57,0.45,off,14.70,142,1.000,0.00,0.00,0.00,1.0,5,25.00,2.55,48,57,18.32,75.59,1.84,7.29,117,2392,87.49,15.7,0.00,0
215.655,0.00,-7.03,15.72,off,off,-6.67,14.57,0.49,off,14.15,142,1.000,0.00,0.00,0.00,1.0,5,24.00,2.54,48,57,19.97,75.90,1.82,7.98,117,2390,89.90,16.1,0.00,0
215.735,0.00,-7.03,15.45,off,off,-6.34,14.46,0.53,off,14.15,142,1.000,0.00,0.00,0.00,1.0,5,23.50,2.55,48,57,21.52,76.30,1.86,8.31,117,2393,89.83,16.1,0.00,0
215.799,0.00,-7.03,14.93,off,off,-5.90,14.46,0.54,off,14.15,142,1.000,0.00,0.00,0.00,1.0,5,24.00,2.55,48,57,21.94,76.38,1.90,8.75,117,2387,91.11,16.5,0.00,0
215.855,0.78,-7.03,14.68,off,off,-5.62,14.47,0.56,on,14.42,142,1.000,0.00,0.00,0.00,1.0,5,24.50,2.54,48,57,22.28,76.51,1.88,9.03,117,2387,90.35,16.5,0.00,0
215.923,0.00,-7.03,14.51,off,off,-5.71,14.47,0.56,on,14.42,142,1.000,0.35,0.00,0.00,1.0,5,23.50,2.54,48,57,22.40,76.58,1.86,8.94,117,2388,90.71,16.5,0.00,0
215.980,0.00,-7.03,14.49,off,off,-5.67,14.47,0.56,on,14.42,142,1.000,0.35,0.00,0.00,1.0,5,25.50,2.54,48,57,22.59,76.46,1.88,8.98,117,2380,90.46,16.5,0.00,0
216.037,0.78,-7.03,14.55,off,off,-5.45,14.47,0.57,on,14.47,142,1.000,0.35,0.00,0.00,1.0,5,25.00,3.06,48,57,22.92,76.63,1.92,9.20,117,2387,91.11,16.5,0.00,0
216.104,0.78,-7.03,14.55,off,off,-5.15,14.47,0.57,on,14.47,142,1.000,0.35,0.00,0.00,1.0,5,25.00,3.06,48,57,23.15,76.66,1.88,9.50,117,2386,94.25,16.5,0.00,0
216.158,1.56,-7.03,14.58,off,off,-4.93,14.47,0.58,on,14.47,142,1.000,0.70,0.00,0.00,1.0,5,25.00,3.06,48,57,23.53,76.79,1.86,9.72,117,2386,98.53,16.9,0.00,0
216.233,1.56,-7.03,14.52,off,off,-4.77,14.48,0.59,on,14.47,142,1.000,0.70,0.00,0.00,1.0,5,25.00,3.06,48,57,24.07,76.90,1.90,9.88,117,2389,105.84,17.7,0.00,0
216.277,1.56,-7.03,14.40,off,off,-4.76,14.48,0.61,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,24.50,3.06,48,57,24.50,76.86,1.96,9.89,117,2385,106.30,17.7,0.00,0
216.344,0.78,-7.03,14.27,off,off,-4.44,14.48,0.62,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,25.50,3.05,48,57,24.89,76.93,1.92,10.21,117,2387,106.28,18.1,0.00,0
216.400,0.00,-7.03,14.24,off,off,-4.20,14.48,0.62,on,14.47,142,1.000,1.41,0.00,0.00,1.0,5,25.00,3.06,48,57,25.10,77.08,1.94,10.45,117,2390,102.34,17.7,0.00,0
216.458,0.00,-7.03,14.27,off,off,-4.37,14.48,0.62,on,14.47,142,1.000,1.41,0.00,0.00,1.0,5,25.00,3.06,48,57,24.88,77.08,1.96,10.28,118,2388,100.04,17.3,0.00,0
216.515,-0.78,-7.03,14.28,off,off,-4.45,14.48,0.62,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,25.50,3.06,48,57,24.74,77.01,1.92,10.20,118,2389,99.64,17.3,0.00,0
216.575,-0.78,-7.03,14.31,off,off,-4.39,14.48,0.61,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,25.00,2.55,48,57,24.73,77.04,1.90,10.26,118,2390,99.61,17.3,0.00,0
216.661,-0.78,-7.03,14.33,off,off,-4.43,14.48,0.62,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,25.00,2.55,48,57,24.75,77.11,1.90,10.21,118,2391,100.36,17.3,0.00,0
216.715,-1.56,-7.03,14.31,off,off,-4.43,14.48,0.62,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,25.00,2.55,48,57,24.81,77.07,1.86,10.21,118,2394,99.93,17.3,0.00,0
216.781,-1.56,-7.03,14.29,off,off,-4.29,14.48,0.61,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,25.00,2.55,48,59,24.65,77.04,1.90,10.36,118,2390,101.54,17.3,0.00,0
216.839,-2.34,-7.03,14.31,off,off,-4.12,14.48,0.62,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,25.50,2.55,48,59,24.70,77.07,1.90,10.53,118,2388,98.86,17.3,0.00,0
216.895,-2.34,-7.03,14.35,off,off,-4.19,14.48,0.61,on,14.47,142,1.000,1.05,0.00,0.00,1.0,5,25.00,2.55,48,59,24.80,77.20,1.94,10.45,118,2395,102.25,17.3,0.00,0
216.970,-2.34,-7.03,14.39,off,off,-4.28,14.48,0.62,on,14.47,142,1.000,1.41,0.00,0.00,1.0,5,25.50,2.55,48,59,25.01,77.13,1.92,10.37,118,2391,100.72,17.3,0.00,0
217.024,-2.34,-7.03,14.44,off,off,-4.29,14.48,0.62,on,14.47,142,1.000,1.41,0.00,0.00,1.0,5,25.00,2.55,48,59,25.15,77.17,1.90,10.36,118,2399,102.96,17.7,0.00,0
217.079,-2.34,-7.03,14.48,off,off,-3.90,14.48,0.62,on,14.47,142,1.000,1.41,0.00,0.00,1.0,5,24.50,2.55,48,59,25.26,77.11,1.96,10.75,118,2391,103.49,17.7,0.00,0
217.138,-2.34,-7.03,14.52,off,off,-3.90,14.49,0.63,on,14.47,142,1.000,1.41,0.00,0.00,1.0,5,25.50,3.07,48,59,25.49,77.32,1.94,10.75,118,2398,103.75,17.7,0.00,0
217.202,-2.34,-7.03,14.52,off,off,-3.95,14.49,0.63,on,14.47,142,1.000,1.41,0.00,0.00,1.0,5,26.00,3.06,48,59,25.58,77.30,1.92,10.70,118,2396,103.03,17.7,0.00,0
217.256,-1.56,-7.03,14.52,off,off,-3.94,14.55,0.63,on,14.59,142,1.000,1.41,0.00,0.00,1.0,5,26.00,3.07,48,59,25.50,77.23,1.92,10.71,118,2393,102.28,17.7,0.00,0
217.322,-2.34,-7.03,14.49,off,off,-3.95,14.60,0.63,on,14.59,142,1.000,1.41,0.00,0.00,1.0,5,26.00,2.55,48,59,25.39,77.21,1.96,10.70,118,2391,102.70,17.7,0.00,0
