Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
116.870,-4.69,-4.69,13.07,off,off,1.03,13.90,1.41,on,12.14,108,1.000,2.81,0.00,0.00,1.0,2,11.00,8.06,46,48,81.81,83.57,2.88,15.67,92,3435,232.64,28.3,5.88,0
116.924,-4.69,-4.69,13.27,off,off,1.60,13.88,1.41,on,12.10,108,1.000,2.81,0.00,0.00,1.0,2,11.00,8.15,46,48,82.35,84.16,2.90,16.25,93,3486,229.00,28.0,5.10,0
117.004,-5.47,-4.69,13.12,off,off,1.28,13.93,1.41,on,12.22,108,1.000,2.81,0.00,0.00,1.0,2,11.00,8.24,46,48,82.56,84.57,2.90,15.93,93,3520,229.99,28.3,5.10,0
117.068,-7.03,-4.69,13.16,off,off,1.19,13.93,1.40,on,12.22,108,1.000,2.81,0.00,0.00,1.0,2,11.00,8.35,46,48,83.96,85.35,2.88,15.84,93,3559,230.15,28.3,5.10,0
117.125,-6.25,-4.69,13.37,off,off,1.64,13.88,1.40,on,12.14,108,1.000,2.81,0.00,0.00,1.0,2,10.50,8.46,46,48,85.82,86.15,2.94,16.29,93,3628,230.30,28.3,5.10,0
117.214,-6.25,-4.69,13.26,off,off,1.06,13.72,1.40,on,12.02,108,1.000,2.81,0.00,0.00,1.0,2,10.50,8.64,46,48,86.33,85.77,2.94,15.71,93,3687,226.05,28.3,4.71,0
117.270,-8.59,-4.69,13.09,off,off,1.12,13.88,1.38,on,12.18,108,1.000,2.81,0.00,0.00,1.0,2,11.50,8.67,46,48,85.98,86.03,2.94,15.77,93,3697,226.76,28.3,4.71,0
117.326,-8.59,-4.69,13.31,off,off,0.68,13.79,1.38,on,12.14,108,1.000,2.81,0.00,0.00,1.0,2,11.50,8.72,46,48,86.29,85.96,2.92,15.33,93,3732,227.75,28.3,4.71,0
117.383,-7.81,-4.69,13.47,off,off,1.19,13.70,1.37,on,12.06,108,1.000,2.81,0.00,0.00,1.0,2,11.50,8.11,46,48,88.30,86.69,2.92,15.84,93,3800,226.04,28.7,4.71,0
117.464,-7.03,-4.69,13.35,off,off,1.15,13.66,1.37,on,12.06,108,1.000,2.81,0.00,0.00,1.0,2,12.00,9.00,46,48,89.27,87.00,2.98,15.80,93,3855,225.53,28.7,4.71,0
117.520,-7.81,-4.69,13.35,off,off,0.92,13.56,1.36,on,11.98,108,1.000,2.81,0.00,0.00,1.0,2,12.00,9.09,46,48,87.98,86.39,2.94,15.57,93,3879,198.84,27.6,3.53,0
117.578,-7.81,-4.69,13.30,off,off,-1.57,13.79,1.20,on,12.18,108,1.000,2.46,0.00,0.00,1.0,2,13.00,8.30,46,48,75.00,84.98,2.84,13.08,93,3904,130.00,22.0,0.00,0
117.638,-10.94,-4.69,13.25,off,off,-3.85,14.61,0.92,on,13.49,108,1.000,0.00,0.00,0.00,1.0,2,19.50,4.99,46,48,58.82,82.11,2.46,10.79,93,3901,100.00,18.5,0.00,0
117.697,-10.94,-4.69,13.71,off,off,-5.51,14.63,0.78,on,13.84,108,1.000,0.00,0.00,0.00,1.0,2,19.50,4.98,46,48,49.53,81.59,2.24,9.14,93,3896,70.00,16.9,0.00,0
117.754,-3.12,-4.69,14.10,off,off,-7.48,14.61,0.62,on,14.31,108,1.000,0.00,0.00,0.00,1.0,2,18.50,5.89,46,48,40.27,81.55,1.96,7.17,93,3959,40.00,12.6,0.00,0
117.842,0.00,-4.69,14.34,off,off,-10.64,14.61,0.37,off,14.53,108,1.000,0.00,0.00,0.00,1.0,2,19.50,4.21,46,46,24.07,81.44,1.06,4.01,93,3961,0.00,7.9,0.00,0
117.896,0.00,-4.69,14.63,off,off,-11.72,14.61,0.26,off,14.53,108,1.000,0.00,0.00,0.00,1.0,2,20.00,3.37,46,46,16.73,80.95,0.82,2.93,93,3934,0.00,7.9,0.00,0
117.955,0.00,-4.69,14.82,off,off,-12.12,14.61,0.19,off,14.70,108,1.000,0.00,0.00,0.00,1.0,2,21.00,2.49,46,46,12.21,79.78,0.90,2.53,93,3875,0.00,6.7,0.00,0
118.023,0.00,-4.69,14.62,off,off,-12.62,14.62,0.14,off,14.70,108,1.000,0.00,0.00,0.00,1.0,2,22.00,1.61,46,46,8.85,77.85,0.88,2.03,93,3777,0.00,7.1,0.00,0
118.104,0.00,-4.69,14.46,off,off,-12.60,14.62,0.12,off,14.70,108,1.000,0.00,0.00,0.00,1.0,2,22.50,0.78,46,46,7.38,75.39,1.00,1.99,93,3652,0.00,7.1,0.00,0
118.179,0.00,-4.69,14.48,off,off,-12.70,14.62,0.10,off,14.70,108,1.000,0.00,0.00,0.00,1.0,2,23.00,0.77,46,46,6.68,73.39,1.04,1.95,93,3532,0.00,6.7,0.00,0
118.227,0.00,-4.69,14.55,off,off,-12.66,14.62,0.10,off,14.70,108,1.000,0.00,0.00,0.00,1.0,2,23.50,0.74,46,45,6.55,72.36,1.12,1.99,93,3461,0.00,7.5,0.00,0
118.294,0.00,-4.69,14.68,off,off,-12.51,14.62,0.10,off,14.70,108,1.000,0.00,0.00,0.00,1.0,3,23.50,0.72,46,45,6.32,70.85,1.06,2.14,93,3355,0.00,7.1,0.00,0
118.379,0.00,-4.69,14.93,off,off,-12.33,14.62,0.10,off,14.70,108,1.000,0.00,0.00,0.00,1.0,3,23.50,0.69,46,45,5.97,68.62,1.10,2.32,93,3200,0.00,7.1,0.00,0
118.435,0.00,-4.69,15.30,off,off,-12.18,14.62,0.10,off,14.87,108,1.000,0.00,0.00,0.00,1.0,3,23.50,0.64,46,45,5.63,68.75,1.10,2.47,93,2945,0.00,6.7,0.00,0
118.506,0.00,-4.69,15.81,off,off,-12.24,14.62,0.12,off,14.99,108,1.000,0.00,0.00,0.00,1.0,3,23.50,0.55,46,46,5.31,72.07,1.10,2.41,94,2585,0.00,7.1,0.00,0
118.574,0.00,-4.69,16.23,off,off,-12.14,14.62,0.13,off,14.99,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.54,46,46,5.56,72.76,1.08,2.51,94,2539,2.71,7.1,0.00,0
118.654,0.00,-4.69,16.95,off,off,-12.01,14.62,0.13,off,14.99,109,1.000,0.00,0.00,0.00,1.0,3,23.50,0.58,46,46,6.13,69.68,1.12,2.64,94,2744,70.33,10.6,0.00,0
118.709,0.00,-4.69,17.31,off,off,-10.30,14.62,0.22,off,14.99,109,1.000,0.00,0.00,0.00,1.0,3,25.00,2.33,46,46,11.51,71.35,1.76,4.35,94,2734,102.16,17.3,0.00,0
118.768,0.00,-4.69,17.51,off,off,-9.04,14.62,0.37,off,14.70,109,1.000,0.00,0.00,0.00,1.0,3,25.50,2.91,46,46,18.47,72.71,1.96,5.61,94,2721,131.53,18.9,0.00,0
118.825,0.00,-4.69,18.04,off,off,-6.89,14.58,0.54,off,14.70,109,1.000,0.00,0.00,0.00,1.0,3,25.00,3.45,46,46,25.35,73.86,2.18,7.76,94,2692,152.48,21.7,0.00,0
118.894,0.00,-4.69,16.35,off,off,-4.90,14.44,0.67,off,13.34,109,1.000,0.00,0.00,0.00,1.0,3,25.00,3.44,46,46,31.17,74.18,2.28,9.75,94,2696,181.04,22.8,0.00,0
118.976,0.00,-4.69,15.27,off,off,-3.71,14.46,0.78,off,13.34,109,1.000,1.76,0.00,0.00,1.0,3,20.50,3.49,46,46,35.88,73.80,2.38,10.94,94,2726,187.29,24.0,0.00,0
119.041,0.78,-4.69,14.80,off,off,-2.74,14.45,0.79,on,13.99,109,1.000,1.76,0.00,0.00,1.0,3,24.50,3.47,46,46,36.25,74.08,2.26,11.91,94,2712,182.16,23.6,0.00,0
119.094,0.78,-4.69,14.74,off,off,-3.20,14.45,0.80,on,13.94,109,1.000,1.76,0.00,0.00,1.0,3,24.50,3.47,46,46,36.75,73.79,2.28,11.45,94,2724,174.65,23.2,0.00,0
119.182,1.56,-4.69,14.80,off,off,-3.13,14.45,0.81,on,13.89,109,1.000,1.76,0.00,0.00,1.0,3,24.50,3.52,46,48,37.41,73.44,2.26,11.51,94,2753,176.81,23.2,0.00,0
119.236,2.34,-4.69,15.07,off,off,-3.05,14.45,0.83,on,13.89,109,1.000,1.76,0.00,0.00,1.0,3,25.00,4.10,46,48,37.92,73.54,2.28,11.60,94,2744,176.84,23.2,0.00,0
119.294,3.12,-4.69,15.17,off,off,-3.11,14.44,0.83,on,13.84,109,1.000,1.76,0.00,0.00,1.0,3,24.00,4.12,46,48,38.61,73.22,2.28,11.54,94,2774,178.49,23.6,0.00,0
119.382,3.91,-4.69,15.11,off,off,-2.70,14.44,0.84,on,13.78,109,1.000,1.76,0.00,0.00,1.0,3,24.00,4.16,46,48,39.86,73.53,2.34,11.95,94,2788,179.62,23.6,0.00,0
119.435,3.91,-4.69,14.85,off,off,-2.98,14.43,0.87,on,13.73,109,1.000,1.76,0.00,0.00,1.0,3,23.00,4.17,46,48,40.48,73.25,2.34,11.66,94,2799,179.01,23.6,0.00,0
119.504,3.12,-4.69,14.67,off,off,-2.78,14.43,0.87,on,13.73,109,1.000,1.76,0.00,0.00,1.0,3,23.00,4.21,46,48,41.28,73.20,2.36,11.87,94,2820,179.34,23.6,0.00,0
119.584,3.91,-4.69,14.68,off,off,-2.54,14.42,0.89,on,13.63,109,1.000,1.76,0.00,0.00,1.0,3,23.00,4.22,46,48,42.46,74.33,2.36,12.10,94,2827,180.95,23.6,0.00,0
119.639,3.91,-4.69,14.60,off,off,-2.84,14.42,0.89,on,13.63,109,1.000,1.76,0.00,0.00,1.0,3,23.00,4.25,46,48,42.62,73.51,2.38,11.81,94,2847,179.56,23.6,0.00,0
119.694,3.12,-4.69,14.51,off,off,-2.38,14.42,0.91,on,13.63,109,1.000,2.11,0.00,0.00,1.0,3,23.00,4.26,46,48,43.46,74.35,2.38,12.27,94,2856,178.30,23.6,0.00,0
119.772,3.12,-4.69,14.44,off,off,-2.23,14.42,0.92,on,13.59,109,1.000,2.11,0.00,0.00,1.0,3,22.50,4.89,46,48,44.46,74.96,2.38,12.42,94,2877,177.50,23.6,0.00,0
119.851,3.12,-4.69,14.34,off,off,-2.60,14.42,0.92,on,13.59,109,1.000,2.11,0.00,0.00,1.0,3,22.50,4.31,46,48,44.52,74.27,2.42,12.05,94,2893,176.10,23.6,0.00,0
119.908,2.34,-4.69,14.31,off,off,-2.44,14.42,0.93,on,13.59,109,1.000,2.11,0.00,0.00,1.0,3,22.00,4.96,46,48,45.20,74.55,2.40,12.21,94,2909,177.12,23.6,0.00,0
119.964,3.12,-4.69,14.33,off,off,-2.14,14.42,0.94,on,13.54,109,1.000,2.11,0.00,0.00,1.0,3,21.50,4.98,46,48,46.32,75.27,2.42,12.51,94,2921,178.11,23.6,0.00,0
120.054,2.34,-4.69,14.23,off,off,-1.83,14.46,0.96,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.00,5.01,46,48,47.07,76.03,2.42,12.82,94,2941,179.05,23.6,0.00,0
120.109,2.34,-4.69,14.25,off,off,-1.81,14.38,0.96,on,13.84,109,1.000,2.11,0.00,0.00,1.0,3,18.50,5.04,46,48,47.50,76.11,2.42,12.84,94,2953,178.29,23.6,0.00,0
120.166,2.34,-4.69,14.36,off,off,-2.00,14.44,0.96,on,13.84,109,1.000,2.11,0.00,0.00,1.0,3,18.00,5.05,46,48,47.82,75.72,2.42,12.65,94,2970,176.96,23.6,0.00,0
120.224,2.34,-4.69,14.45,off,off,-2.03,14.47,0.97,on,14.31,109,1.000,1.76,0.00,0.00,1.0,3,14.50,4.46,46,48,48.39,75.68,2.46,12.62,94,2985,176.76,23.6,0.00,0
120.283,2.34,-4.69,14.55,off,off,-1.94,14.47,0.97,on,14.47,109,1.000,1.76,0.00,0.00,1.0,3,13.00,4.47,46,48,49.04,75.92,2.48,12.71,94,2992,173.73,24.0,0.00,0
120.364,3.12,-4.69,14.74,off,off,-1.85,14.46,0.98,on,14.42,109,1.000,1.76,0.00,0.00,1.0,3,13.00,4.50,46,48,50.00,76.18,2.48,12.80,94,3023,169.88,24.0,0.00,0
120.425,3.12,-4.69,14.84,off,off,-1.86,14.62,1.00,on,14.59,109,1.000,1.76,0.00,0.00,1.0,3,13.00,4.53,46,48,50.27,76.17,2.48,12.79,95,3028,169.76,23.6,0.00,0
120.512,3.12,-4.69,14.71,off,off,-1.80,14.62,0.98,on,14.47,109,1.000,2.11,0.00,0.00,1.0,3,14.00,5.20,46,48,50.49,76.37,2.44,12.85,95,3048,170.66,23.6,0.00,0
120.575,3.12,-4.69,14.56,off,off,-1.34,14.62,1.00,on,13.84,109,1.000,2.11,0.00,0.00,1.0,3,17.00,5.22,46,48,51.21,77.44,2.44,13.31,95,3068,172.81,23.6,0.00,0
120.646,2.34,-4.69,14.17,off,off,-1.52,14.62,0.98,on,13.78,109,1.000,1.76,0.00,0.00,1.0,3,19.00,5.26,46,48,50.77,77.06,2.44,13.13,95,3080,174.44,23.6,0.00,0
120.704,0.00,-4.69,13.95,off,off,-1.89,14.62,0.98,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,20.50,5.28,46,48,50.89,76.29,2.48,12.76,95,3100,173.01,23.6,0.00,0
120.792,0.00,-4.69,14.21,off,off,-2.20,14.62,0.97,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.00,4.65,46,48,50.94,75.65,2.48,12.45,95,3118,165.07,23.2,0.00,0
120.846,0.78,-4.69,14.43,off,off,-1.99,14.62,0.97,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.00,5.32,46,48,50.96,76.14,2.48,12.66,95,3125,167.39,23.2,0.00,0
120.906,0.78,-4.69,14.44,off,off,-2.06,14.62,0.97,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.00,5.36,46,48,51.52,76.02,2.50,12.58,95,3147,166.01,23.2,0.00,0
120.964,0.78,-4.69,14.38,off,off,-2.59,14.62,0.97,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.00,5.39,46,48,51.08,74.90,2.48,12.06,95,3160,163.99,23.2,0.00,0
121.052,0.00,-4.69,14.28,off,off,-2.10,14.62,0.97,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.00,4.73,46,48,52.05,75.78,2.50,12.55,95,3171,162.64,23.2,0.00,0
121.106,0.00,-4.69,14.36,off,off,-2.47,14.62,0.97,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.00,5.46,46,48,52.13,75.31,2.46,12.18,95,3203,159.29,22.8,0.00,0
121.166,-0.78,-4.69,14.17,off,off,-2.87,14.62,0.96,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.50,4.79,46,48,51.36,74.49,2.48,11.78,95,3206,160.44,22.8,0.00,0
121.224,-1.56,-4.69,14.20,off,off,-2.47,14.62,0.96,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,21.50,4.79,46,48,52.00,75.79,2.48,12.18,95,3216,159.11,22.8,0.00,0
121.294,-1.56,-4.69,14.24,off,off,-2.99,14.62,0.94,on,13.68,109,1.000,2.11,0.00,0.00,1.0,3,22.00,4.82,46,48,51.33,74.80,2.46,11.66,95,3240,157.03,22.8,0.00,0
121.382,-2.34,-4.69,14.27,off,off,-2.79,14.62,0.93,on,13.73,109,1.000,2.11,0.00,0.00,1.0,3,22.50,4.85,46,48,50.93,75.29,2.42,11.86,95,3245,156.95,22.8,0.00,0
121.438,-2.34,-4.69,14.30,off,off,-3.00,14.62,0.92,on,13.73,109,1.000,2.11,0.00,0.00,1.0,3,22.50,4.86,46,48,50.51,75.18,2.42,11.65,95,3264,154.35,22.4,0.00,0
121.494,-2.34,-4.69,14.33,off,off,-3.03,14.62,0.91,on,13.78,109,1.000,2.11,0.00,0.00,1.0,3,22.50,4.88,46,48,50.12,75.41,2.42,11.61,95,3282,153.56,22.4,0.00,0
121.582,-2.34,-4.69,14.42,off,off,-2.94,14.62,0.91,on,13.78,109,1.000,2.11,0.00,0.00,1.0,3,23.50,4.91,46,48,49.75,75.98,2.42,11.71,95,3291,149.89,22.4,0.00,0
121.636,-2.34,-4.69,14.51,off,off,-3.65,14.63,0.88,on,13.84,109,1.000,1.76,0.00,0.00,1.0,3,23.00,4.93,46,48,48.69,75.65,2.38,11.00,95,3306,124.35,20.9,0.00,0
121.694,-2.34,-4.69,14.50,off,off,-4.03,14.64,0.83,on,13.94,109,1.000,1.76,0.00,0.00,1.0,3,24.50,4.23,46,48,45.69,75.63,2.32,10.62,95,3309,125.09,20.1,0.00,0
121.774,-2.34,-4.69,14.45,off,off,-4.13,14.65,0.80,on,14.15,109,1.000,1.76,0.00,0.00,1.0,3,25.50,4.24,46,48,44.49,75.74,2.34,10.52,95,3324,121.05,20.1,0.00,0
121.849,-3.12,-4.69,14.42,off,off,-4.42,14.66,0.78,on,14.25,109,1.000,1.76,0.00,0.00,1.0,3,26.50,4.27,46,46,43.98,76.18,2.30,10.23,95,3348,128.69,20.9,0.00,0
121.906,-3.12,-4.69,14.46,off,off,-4.56,14.66,0.78,on,14.25,109,1.000,1.76,0.00,0.00,1.0,3,27.50,4.29,46,46,43.53,76.12,2.32,10.09,95,3346,128.11,20.5,0.00,0
121.974,-3.12,-4.69,14.48,off,off,-4.30,14.66,0.76,on,14.31,109,1.000,1.41,0.00,0.00,1.0,3,28.00,4.29,46,46,43.29,76.50,2.28,10.35,95,3365,132.07,20.9,0.00,0
122.056,-3.12,-4.69,14.55,off,off,-4.19,14.66,0.76,on,14.31,109,1.000,1.41,0.00,0.00,1.0,3,27.00,4.31,46,46,43.41,76.75,2.34,10.45,96,3378,137.30,21.3,0.00,0
122.121,-3.12,-4.69,14.60,off,off,-3.68,14.66,0.76,on,14.31,109,1.000,1.41,0.00,0.00,1.0,3,27.00,4.33,46,46,43.17,76.71,2.32,10.97,96,3375,136.15,21.3,0.00,0
122.164,-3.12,-4.69,14.72,off,off,-3.82,14.66,0.76,on,14.31,109,1.000,1.41,0.00,0.00,1.0,3,27.00,4.33,46,46,43.25,77.01,2.34,10.83,96,3397,138.24,21.3,0.00,0
122.224,-2.34,-4.69,14.88,off,off,-4.30,14.65,0.75,on,14.25,109,1.000,1.41,0.00,0.00,1.0,3,27.00,4.36,46,46,43.03,77.13,2.32,10.35,96,3403,138.16,21.3,0.00,0
122.288,-1.56,-4.69,15.08,off,off,-4.18,14.65,0.75,on,14.25,109,1.000,1.41,0.00,0.00,1.0,3,27.00,4.36,46,46,43.15,77.36,2.32,10.47,96,3415,139.21,21.7,0.00,0
122.344,-0.78,-4.69,15.03,off,off,-3.83,14.65,0.75,on,14.25,109,1.000,1.41,0.00,0.00,1.0,3,27.50,4.38,46,46,43.08,77.63,2.30,10.82,96,3426,137.84,21.7,0.00,0
122.433,-0.78,-4.69,14.94,off,off,-4.26,14.65,0.74,on,14.25,111,1.000,1.05,0.00,0.00,1.0,3,27.50,4.40,46,46,42.84,77.78,2.34,10.39,96,3442,129.81,20.9,0.00,0
122.486,-0.78,-4.69,14.95,off,off,-4.36,14.65,0.72,on,14.31,111,1.000,0.70,0.00,0.00,1.0,3,27.50,4.41,46,48,41.63,77.76,2.28,10.29,96,3442,130.45,20.5,0.00,0
122.545,-0.78,-4.69,14.93,off,off,-4.30,14.65,0.71,on,14.31,111,1.000,0.70,0.00,0.00,1.0,3,28.00,4.42,46,48,41.48,78.02,2.30,10.35,96,3457,125.97,20.5,0.00,0
122.614,-0.78,-4.69,14.94,off,off,-4.56,14.65,0.70,on,14.31,111,1.000,0.35,0.00,0.00,1.0,3,28.00,4.43,46,46,40.79,78.22,2.22,10.09,96,3472,129.99,20.5,0.00,0
122.699,0.00,-4.69,14.96,off,off,-4.95,14.65,0.70,on,14.31,111,1.000,0.35,0.00,0.00,1.0,3,28.00,4.44,46,46,40.65,78.10,2.26,9.70,96,3471,126.97,21.3,0.00,0
122.754,0.00,-4.69,14.88,off,off,-4.80,14.65,0.71,on,14.31,111,1.000,0.70,0.00,0.00,1.0,3,28.00,4.46,46,46,41.64,78.54,2.34,9.85,96,3496,126.64,21.3,0.00,0
122.845,0.78,-4.69,14.98,off,off,-4.89,14.65,0.71,on,14.31,111,1.000,0.70,0.00,0.00,1.0,3,29.00,4.49,46,46,42.14,78.67,2.36,9.76,96,3504,123.50,21.3,0.00,0
122.899,0.78,-4.69,15.00,off,off,-5.01,14.65,0.70,on,14.31,111,1.000,0.70,0.00,0.00,1.0,3,29.00,4.49,46,48,41.43,78.66,2.28,9.63,96,3506,120.49,20.9,0.00,0
122.956,0.78,-4.69,14.92,off,off,-5.12,14.65,0.70,on,14.31,111,1.000,0.35,0.00,0.00,1.0,3,29.00,4.49,46,46,41.42,78.83,2.30,9.53,96,3518,119.44,20.5,0.00,0
123.014,0.78,-4.69,14.84,off,off,-4.94,14.65,0.69,on,14.36,111,1.000,0.00,0.00,0.00,1.0,3,28.00,4.51,46,48,40.44,78.98,2.26,9.71,96,3530,96.61,20.1,0.00,0
123.078,0.78,-4.69,14.78,off,off,-6.07,14.64,0.63,on,14.36,111,1.000,0.00,0.00,0.00,1.0,3,30.00,3.75,46,48,36.89,78.74,2.10,8.57,96,3522,71.61,16.5,0.00,0
123.135,1.56,-4.69,14.85,off,off,-7.21,14.58,0.49,on,14.59,111,1.000,0.00,0.00,0.00,1.0,3,27.00,3.75,46,48,29.32,77.69,1.98,7.44,96,3520,36.61,14.6,0.00,0
123.211,1.56,-4.69,14.88,off,off,-8.95,14.62,0.35,on,14.36,111,1.000,0.00,0.00,0.00,1.0,3,26.50,3.01,46,46,20.61,76.38,1.60,5.70,96,3526,25.70,10.2,0.00,0
123.281,0.00,-4.69,14.91,off,off,-10.41,14.62,0.26,off,14.20,111,1.000,0.00,0.00,0.00,1.0,3,26.00,3.01,46,46,15.19,74.92,1.34,4.24,96,3504,22.40,9.4,0.00,0
123.346,0.00,-4.69,15.08,off,off,-11.27,14.62,0.21,off,14.53,111,1.000,0.00,0.00,0.00,1.0,3,25.50,2.22,46,46,12.01,73.23,1.30,3.38,96,3473,19.20,8.7,0.00,0
123.411,0.00,-4.69,15.45,off,off,-11.80,14.62,0.18,off,14.70,111,1.000,0.00,0.00,0.00,1.0,3,25.50,2.23,46,46,10.79,73.43,1.26,2.85,96,3530,16.44,8.7,0.00,0
123.469,0.00,-4.69,15.70,off,off,-12.16,14.62,0.16,off,14.70,111,1.000,0.00,0.00,0.00,1.0,3,25.00,1.53,46,46,9.78,73.96,1.30,2.49,96,3571,13.55,7.9,0.00,0
123.526,0.00,-4.69,16.06,off,off,-12.31,14.62,0.14,off,14.70,111,1.000,0.00,0.00,0.00,1.0,3,24.50,1.52,46,46,8.96,73.38,1.26,2.33,96,3531,10.68,7.9,0.00,0
123.584,0.00,-4.69,16.40,off,off,-12.43,14.62,0.14,off,14.70,111,1.000,0.00,0.00,0.00,1.0,3,24.00,1.49,46,46,8.35,72.85,1.24,2.22,96,3494,7.90,7.9,0.00,0
123.644,0.00,-4.69,16.52,off,off,-12.51,14.62,0.13,off,14.70,111,1.000,0.00,0.00,0.00,1.0,3,24.00,1.50,46,46,8.20,73.57,1.20,2.14,97,3544,5.09,7.9,0.00,0
123.743,0.00,-4.69,16.68,off,off,-12.61,14.64,0.13,off,14.70,111,1.000,0.00,0.00,0.00,1.0,3,23.50,1.51,46,46,7.68,73.38,1.20,2.04,97,3531,1.29,7.5,0.00,0
123.799,0.00,-4.69,16.73,off,off,-12.60,14.64,0.12,off,13.54,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.74,46,46,7.28,72.77,1.18,2.04,97,3489,0.00,7.5,0.00,0
123.855,0.00,-4.69,16.76,off,off,-12.45,14.64,0.12,off,13.49,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.75,46,46,7.19,73.22,1.18,2.20,97,3520,0.00,7.5,0.00,0
123.914,0.00,-4.69,16.97,off,off,-12.39,14.64,0.12,off,13.44,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.76,46,46,7.10,73.45,1.18,2.26,97,3536,0.00,7.5,0.00,0
123.994,0.00,-4.69,17.30,off,off,-12.41,14.64,0.12,off,13.39,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.74,46,46,6.84,72.56,1.18,2.23,97,3475,0.00,7.5,0.00,0
124.048,0.00,-4.69,17.11,off,off,-12.41,14.64,0.12,off,13.34,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.74,46,46,6.91,72.88,1.16,2.24,97,3497,0.00,7.5,0.00,0
124.105,0.00,-4.69,17.01,off,off,-12.45,14.64,0.12,off,13.34,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.75,46,46,6.96,73.22,1.22,2.19,97,3520,0.00,7.5,0.00,0
124.174,0.00,-4.69,16.83,off,off,-12.40,14.64,0.12,off,13.30,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.75,46,46,6.83,72.66,1.18,2.25,97,3481,0.00,7.5,0.00,0
124.254,0.00,-4.69,16.96,off,off,-12.31,14.62,0.12,off,13.25,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.74,46,46,6.79,72.62,1.16,2.34,97,3479,0.00,7.5,0.00,0
124.328,0.00,-4.69,17.31,off,off,-12.32,14.62,0.12,off,13.20,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.75,46,46,6.81,72.77,1.18,2.33,97,3489,0.00,7.5,0.00,0
124.385,0.00,-4.69,17.86,off,off,-12.36,14.62,0.10,off,13.20,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.74,46,46,6.69,72.38,1.14,2.28,97,3462,0.00,7.5,0.00,0
124.455,0.00,-4.69,18.75,off,off,-12.43,14.62,0.10,off,13.16,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.74,46,46,6.73,72.42,1.16,2.22,97,3464,0.00,7.5,0.00,0
124.543,0.00,-4.69,20.78,off,off,-12.48,14.62,0.12,off,13.11,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.74,46,46,6.71,72.44,1.18,2.17,97,3466,0.00,7.5,0.00,0
124.598,0.00,-4.69,22.20,off,off,-12.48,14.62,0.10,off,13.11,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.74,46,46,6.61,72.06,1.16,2.17,97,3439,0.00,7.5,0.00,0
124.663,0.00,-4.69,22.20,off,off,-12.49,14.62,0.10,off,13.07,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.73,46,46,6.64,71.96,1.18,2.16,97,3433,0.00,7.5,0.00,0
124.706,0.00,-4.69,22.20,off,off,-12.33,14.62,0.12,off,13.02,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.73,46,46,6.74,72.14,1.20,2.32,97,3445,0.00,7.5,0.00,0
124.773,0.00,-4.69,22.20,off,off,-12.45,14.62,0.12,off,13.02,111,1.000,0.00,0.00,0.00,1.0,3,23.50,0.73,46,46,6.73,72.06,1.18,2.20,97,3439,0.00,7.5,0.00,0
