Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
180.289,-5.47,6.25,14.66,off,off,-10.72,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,72,3.08,65.43,0.84,3.93,124,816,0.00,4.3,0.00,0
180.345,-5.47,6.25,14.66,off,off,-10.71,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,72,3.07,65.42,0.84,3.93,124,817,0.00,4.3,0.00,0
180.418,-5.47,6.25,14.66,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,72,3.07,65.44,0.84,3.92,124,815,0.00,4.3,0.00,0
180.482,-5.47,6.25,14.67,off,off,-10.71,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.06,65.43,0.82,3.93,124,813,0.00,4.3,0.00,0
180.515,-5.47,6.25,14.66,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,72,3.04,65.45,0.84,3.92,124,808,0.00,4.3,0.00,0
180.580,-5.47,6.25,14.67,off,off,-10.72,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,72,3.06,65.44,0.84,3.93,124,812,0.00,4.3,0.00,0
180.635,-5.47,6.25,14.66,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.07,65.44,0.84,3.91,124,816,0.00,4.3,0.00,0
180.708,-5.47,6.25,14.66,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,72,3.08,65.43,0.82,3.92,124,817,0.00,4.3,0.00,0
180.762,-5.47,6.25,14.66,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.06,65.44,0.84,3.92,124,815,0.00,4.3,0.00,0
180.819,-5.47,6.25,14.65,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,72,3.04,65.46,0.82,3.91,124,808,0.00,4.3,0.00,0
180.880,-5.47,6.25,14.67,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.04,65.44,0.84,3.92,124,811,0.00,4.3,0.00,0
180.939,-5.47,6.25,14.65,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.04,65.44,0.82,3.92,124,812,0.00,4.3,0.00,0
181.003,-5.47,6.25,14.67,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,72,3.06,65.44,0.86,3.91,124,814,0.00,4.3,0.00,0
181.059,-5.47,6.25,14.67,off,off,-10.72,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.05,65.44,0.86,3.93,124,813,0.00,4.3,0.00,0
181.132,-5.47,6.25,14.67,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,72,3.06,65.44,0.86,3.92,124,813,0.00,4.3,0.00,0
181.177,-5.47,6.25,14.68,off,off,-10.71,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.04,65.43,0.86,3.94,124,811,0.00,4.3,0.00,0
181.251,-5.47,6.25,14.67,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.04,65.45,0.84,3.92,124,810,0.00,4.3,0.00,0
181.308,-5.47,6.25,14.67,off,off,-10.72,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,72,3.06,65.44,0.84,3.93,124,813,0.00,4.3,0.00,0
181.392,-5.47,6.25,14.68,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,72,3.06,65.44,0.84,3.92,124,815,0.00,4.3,0.00,0
181.448,-5.47,6.25,14.67,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.06,65.44,0.84,3.92,124,813,0.00,4.3,0.00,0
181.522,-5.47,6.25,14.68,off,off,-10.72,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.04,65.44,0.82,3.93,124,810,0.00,4.3,0.00,0
181.589,-5.47,6.25,14.69,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.04,65.44,0.82,3.92,124,810,0.00,4.3,0.00,0
181.645,-5.47,6.25,14.70,off,off,-10.71,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.06,65.42,0.82,3.93,124,817,0.00,4.3,0.00,0
181.705,-5.47,6.25,14.70,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.07,65.43,0.84,3.92,124,820,0.00,4.3,0.00,0
181.780,-5.47,6.25,14.71,off,off,-10.72,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.06,65.43,0.84,3.93,124,818,0.00,4.3,0.00,0
181.834,-5.47,6.25,14.69,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.06,65.44,0.84,3.91,124,818,0.00,4.3,0.00,0
181.890,-5.47,6.25,14.71,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.53,68,73,3.07,65.43,0.84,3.91,124,821,0.00,4.3,0.00,0
181.945,-5.47,6.25,14.71,off,off,-10.75,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,7.50,0.52,68,73,3.04,65.46,0.82,3.90,124,815,0.00,4.3,0.00,0
182.020,-5.47,6.25,14.71,off,off,-10.76,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.02,65.48,0.82,3.89,124,807,0.00,4.3,0.00,0
182.065,-5.47,6.25,14.72,off,off,-10.76,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.00,65.48,0.86,3.89,124,804,0.00,4.3,0.00,0
182.125,-5.47,6.25,14.72,off,off,-10.75,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.02,65.47,0.86,3.90,124,808,0.00,4.3,0.00,0
182.198,-5.47,6.25,14.73,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.04,65.44,0.86,3.92,124,813,0.00,4.3,0.00,0
182.253,-5.47,6.25,14.72,off,off,-10.72,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.05,65.43,0.84,3.93,124,816,0.00,4.3,0.00,0
182.309,-5.47,6.25,14.73,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.06,65.43,0.84,3.92,124,819,0.00,4.3,0.00,0
182.374,-5.47,6.25,14.73,off,off,-10.73,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.05,65.43,0.82,3.92,124,816,0.00,4.3,0.00,0
182.428,-5.47,6.25,14.72,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.04,65.45,0.82,3.91,124,812,0.00,4.3,0.00,0
182.485,-5.47,6.25,14.72,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.03,65.45,0.84,3.91,124,811,0.00,4.3,0.00,0
182.555,-5.47,6.25,14.73,off,off,-10.75,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.04,65.45,0.84,3.90,124,813,0.00,4.3,0.00,0
182.621,-5.47,6.25,14.72,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.04,65.45,0.86,3.91,124,812,0.00,4.3,0.00,0
182.678,-5.47,6.25,14.73,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.03,65.45,0.84,3.91,124,810,0.00,4.3,0.00,0
182.749,-5.47,6.25,14.71,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.03,65.45,0.84,3.91,124,808,0.00,4.3,0.00,0
182.804,-5.47,6.25,14.72,off,off,-10.74,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.03,65.45,0.82,3.91,124,810,0.00,4.3,0.00,0
182.858,-5.47,6.25,14.73,off,off,-10.75,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.50,0.52,68,73,3.04,65.45,0.82,3.90,124,813,0.00,4.3,0.00,0
182.928,-5.47,6.25,14.71,off,off,-10.76,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.05,65.45,0.82,3.89,124,818,18.46,4.3,0.00,0
182.985,-6.25,5.47,14.73,off,off,-10.75,14.74,0.22,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,8.00,0.52,68,73,3.10,65.45,0.82,3.90,124,818,28.85,5.1,0.00,0
183.054,-6.25,0.78,14.73,off,off,-10.67,14.74,0.23,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,9.00,0.52,68,73,3.19,65.41,0.96,3.98,124,807,37.08,5.5,0.00,0
183.108,-6.25,-1.56,14.73,off,off,-10.44,14.74,0.25,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,11.00,0.51,68,73,3.30,65.24,1.04,4.21,124,801,43.21,6.3,0.00,0
183.172,-6.25,-2.34,14.74,off,off,-10.32,14.74,0.26,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,12.00,0.51,68,73,3.48,65.16,1.06,4.33,124,801,50.75,6.7,0.00,0
183.230,-6.25,-3.12,14.72,off,off,-10.01,14.74,0.27,on,14.70,142,1.000,0.00,0.00,0.00,1.0,0,13.00,0.51,68,73,3.71,65.01,1.10,4.64,124,802,53.94,7.1,0.00,0
183.287,-6.25,-4.69,14.75,off,off,-9.82,14.74,0.28,on,14.64,142,1.000,0.00,0.00,0.00,1.0,0,14.00,0.51,68,73,3.96,64.94,1.14,4.83,124,803,57.55,7.1,0.00,0
183.372,-6.25,-4.69,14.75,off,off,-9.45,14.74,0.31,on,14.59,142,1.000,0.00,0.00,0.00,1.0,0,14.50,0.68,68,73,4.28,64.79,1.16,5.20,124,801,63.30,8.3,0.00,0
183.428,-6.25,-4.69,14.74,off,off,-9.00,14.74,0.34,on,14.53,142,1.000,0.00,0.00,0.00,1.0,0,15.50,0.68,68,73,4.60,64.86,1.22,5.65,124,795,68.25,9.1,0.00,0
183.490,-5.47,-4.69,14.76,off,off,-8.12,14.74,0.37,on,14.47,142,1.000,0.00,0.00,0.00,1.0,0,16.00,0.67,68,73,5.01,64.88,1.24,6.53,124,793,69.74,9.4,0.00,0
183.547,-5.47,-4.69,14.77,off,off,-7.81,14.74,0.41,on,14.42,142,1.000,0.00,0.00,0.00,1.0,0,16.00,0.84,68,73,5.54,64.97,1.32,6.83,124,791,70.25,9.4,0.00,0
183.625,-5.47,-4.69,14.78,off,off,-7.21,14.73,0.45,on,14.42,142,1.000,0.00,0.00,0.00,1.0,0,15.00,0.87,68,73,6.21,64.34,1.34,7.44,124,815,70.88,9.4,0.00,0
183.688,-5.47,-4.69,14.93,off,off,-6.98,14.72,0.47,on,14.42,142,1.000,0.00,0.00,0.00,1.0,0,15.00,0.89,68,73,6.72,64.53,1.32,7.67,124,846,73.20,9.4,0.00,0
183.749,-3.91,-4.69,15.22,off,off,-6.60,14.72,0.49,on,14.47,142,1.000,0.00,0.00,0.00,1.0,0,14.00,0.93,68,73,7.16,64.59,1.32,8.05,124,871,74.26,9.8,0.00,0
183.816,-3.12,-4.69,15.62,off,off,-6.24,14.71,0.50,on,14.47,144,1.000,0.00,0.00,0.00,1.0,0,13.50,0.95,68,73,7.67,64.70,1.30,8.41,124,907,76.35,10.2,0.00,0
183.891,-2.34,-4.69,15.91,off,off,-5.96,14.83,0.50,on,14.59,144,1.000,0.00,0.00,0.00,1.0,0,15.50,0.98,68,73,8.02,64.72,1.38,8.69,124,930,77.95,11.0,0.00,0
183.944,-1.56,-4.69,16.29,off,off,-5.69,14.83,0.52,on,14.64,144,1.000,0.00,0.00,0.00,1.0,0,16.00,1.01,68,73,8.57,65.20,1.40,8.96,124,959,81.85,11.4,0.00,0
184.003,0.78,-4.69,16.62,off,off,-5.35,14.83,0.54,on,14.70,144,1.000,0.00,0.00,0.00,1.0,0,15.50,1.04,68,73,9.10,65.81,1.44,9.30,124,982,84.99,11.4,0.00,0
184.062,1.56,-4.69,16.91,off,off,-5.08,14.83,0.56,on,14.70,144,1.000,0.35,0.00,0.00,1.0,1,15.00,1.07,68,73,9.71,66.45,1.48,9.56,124,1016,87.22,11.8,0.00,0
184.118,2.34,-4.69,17.07,off,off,-4.92,14.83,0.57,on,14.76,144,1.000,0.70,0.00,0.00,1.0,0,13.00,1.11,68,73,10.29,66.98,1.50,9.73,124,1048,89.16,11.8,0.00,0
184.192,3.12,-4.69,17.24,off,off,-4.76,14.82,0.59,on,14.82,144,1.000,0.70,0.00,0.00,1.0,0,13.50,1.14,68,73,10.93,67.61,1.50,9.89,124,1089,91.33,12.6,0.00,0
184.238,3.91,-4.69,17.26,off,off,-4.62,14.69,0.61,on,14.82,144,1.000,1.05,0.00,0.00,1.0,1,14.50,1.19,68,73,11.64,68.20,1.54,10.03,124,1127,93.01,13.0,0.00,0
184.300,4.69,-4.69,17.33,off,off,-4.45,14.69,0.63,on,14.64,144,1.000,1.41,0.00,0.00,1.0,1,15.50,1.47,68,73,12.32,68.80,1.58,10.20,124,1162,94.99,13.4,0.00,0
184.357,4.69,-4.69,17.37,off,off,-4.41,14.69,0.63,on,14.64,144,1.000,1.76,0.00,0.00,1.0,1,13.00,1.55,68,73,13.35,69.60,1.60,10.24,124,1228,96.80,13.8,0.00,0
184.444,4.69,-4.69,17.03,off,off,-4.38,14.69,0.66,on,14.64,144,1.000,1.76,0.00,0.00,1.0,1,14.50,1.65,68,73,14.45,70.31,1.64,10.26,124,1292,96.64,14.6,0.00,0
184.500,4.69,-4.69,16.85,off,off,-4.29,14.69,0.67,on,14.64,144,1.000,1.76,0.00,0.00,1.0,1,14.50,1.70,68,73,15.57,71.09,1.66,10.36,124,1360,96.06,14.6,0.00,0
184.558,4.69,-4.69,16.67,off,off,-4.27,14.69,0.69,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,14.00,1.80,68,73,16.52,71.69,1.66,10.38,124,1421,95.71,15.0,0.00,0
184.635,4.69,-4.69,16.48,off,off,-4.28,14.69,0.70,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,15.00,1.91,68,73,17.64,72.41,1.72,10.37,124,1495,95.60,15.4,0.00,0
184.698,4.69,-4.69,16.25,off,off,-4.33,14.69,0.70,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,14.50,1.96,68,73,18.78,73.06,1.72,10.32,124,1568,95.22,15.4,0.00,0
184.756,4.69,-4.69,16.15,off,off,-4.38,14.69,0.71,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,15.00,2.05,68,73,19.50,73.33,1.74,10.27,124,1616,95.43,15.7,0.00,0
184.817,4.69,-4.69,15.97,off,off,-4.39,14.68,0.71,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,15.00,2.10,68,73,20.06,73.31,1.74,10.26,124,1661,94.46,15.7,0.00,0
184.905,4.69,-4.69,15.79,off,off,-4.49,14.66,0.71,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,14.50,2.17,68,73,20.56,73.17,1.74,10.16,124,1722,92.85,15.4,0.00,0
184.959,4.69,-4.69,15.60,off,off,-4.66,14.66,0.70,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,15.50,2.23,68,73,20.69,73.10,1.72,9.99,124,1747,92.30,15.7,0.00,0
185.019,4.69,-4.69,15.31,off,off,-4.63,14.65,0.70,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,16.50,2.25,68,73,20.80,73.02,1.72,10.02,124,1771,92.16,15.7,0.00,0
185.080,3.91,-4.69,15.12,off,off,-4.71,14.65,0.70,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,16.50,2.28,68,73,20.80,73.04,1.74,9.94,125,1780,91.95,15.7,0.00,0
185.139,3.91,-4.69,14.89,off,off,-4.70,14.65,0.70,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,16.50,2.29,68,73,20.76,72.95,1.74,9.95,125,1788,91.09,15.4,0.00,0
185.205,3.12,-4.69,14.70,off,off,-4.70,14.65,0.69,on,14.64,144,1.000,2.11,0.00,0.00,1.0,1,17.00,2.29,66,72,20.63,72.95,1.74,9.95,125,1784,89.51,15.4,0.00,0
185.260,3.12,-4.69,14.63,off,off,-4.72,14.65,0.69,on,14.64,144,1.000,1.76,0.00,0.00,1.0,1,17.00,2.29,66,72,20.50,72.90,1.74,9.93,125,1790,90.30,15.4,0.00,0
185.319,2.34,-4.69,14.49,off,off,-4.72,14.63,0.67,on,14.59,144,1.000,1.76,0.00,0.00,1.0,1,17.00,2.32,68,72,20.81,72.88,1.74,9.93,125,1827,90.26,15.4,0.00,0
185.392,1.56,-4.69,14.41,off,off,-4.82,14.61,0.66,on,14.59,144,1.000,1.76,0.00,0.00,1.0,1,17.00,2.39,66,72,21.53,72.67,1.74,9.83,125,1912,92.10,15.4,0.00,0
185.436,0.78,-4.69,14.28,off,off,-4.86,14.59,0.66,on,14.59,144,1.000,1.76,0.00,0.00,1.0,1,17.00,2.11,66,72,22.19,72.51,1.78,9.79,125,1988,93.12,16.1,0.00,0
185.504,0.78,-4.69,14.21,off,off,-4.83,14.58,0.66,on,14.53,144,1.000,1.76,0.00,0.00,1.0,1,19.00,2.61,66,72,23.25,73.34,1.82,9.82,125,2073,89.90,16.1,0.00,0
185.561,0.00,-4.69,14.25,off,off,-4.86,14.58,0.66,on,14.59,144,1.000,1.76,0.00,0.00,1.0,1,19.50,2.25,66,72,23.44,73.77,1.78,9.79,125,2114,88.30,15.7,0.00,0
185.618,0.00,-4.69,14.30,off,off,-5.03,14.58,0.65,on,14.59,144,1.000,1.76,0.00,0.00,1.0,1,20.00,2.27,66,72,23.18,73.81,1.74,9.61,125,2135,87.09,15.7,0.00,0
185.695,0.00,-4.69,14.29,off,off,-5.05,14.58,0.63,on,14.53,144,1.000,1.41,0.00,0.00,1.0,1,22.00,2.30,66,72,23.24,74.19,1.76,9.60,125,2170,86.38,15.7,0.00,0
185.761,-0.78,-4.69,14.24,off,off,-5.18,14.58,0.63,on,14.59,144,1.000,1.41,0.00,0.00,1.0,1,23.00,2.39,66,72,23.85,75.00,1.80,9.47,125,2242,85.66,15.7,0.00,0
185.820,-0.78,-4.69,14.18,off,off,-5.33,14.58,0.62,on,14.59,144,1.000,1.41,0.00,0.00,1.0,1,24.00,2.44,66,72,24.43,75.83,1.80,9.32,125,2313,85.34,15.7,0.00,0
185.879,-1.56,-4.69,14.15,off,off,-5.51,14.58,0.62,on,14.53,144,1.000,1.41,0.00,0.00,1.0,1,25.50,2.52,66,72,24.77,76.49,1.80,9.14,125,2378,83.64,15.7,0.00,0
185.954,-2.34,-4.69,14.01,off,off,-5.40,14.58,0.61,on,14.53,144,1.000,0.70,0.00,0.00,1.0,1,25.50,2.58,66,72,24.54,76.64,1.80,9.25,125,2415,81.28,15.7,0.00,0
186.021,-3.12,-4.69,13.88,off,off,-5.71,14.57,0.59,on,14.53,144,1.000,0.35,0.00,0.00,1.0,1,26.00,2.59,66,72,24.12,76.40,1.84,8.94,125,2442,78.78,15.7,0.00,0
186.078,-3.91,-4.69,13.85,off,off,-5.81,14.56,0.57,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,25.50,2.64,66,72,23.88,75.99,1.80,8.84,125,2480,78.76,15.7,0.00,0
186.158,-4.69,-4.69,13.87,off,off,-5.91,14.55,0.56,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,25.50,2.71,66,72,23.94,75.43,1.86,8.74,125,2545,76.61,15.7,0.00,0
186.212,-4.69,-4.69,13.91,off,off,-6.00,14.55,0.54,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,25.00,2.75,66,72,24.09,74.95,1.84,8.65,125,2601,75.81,15.7,0.00,0
186.268,-5.47,-4.69,13.96,off,off,-5.97,14.55,0.54,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,23.50,2.82,66,72,24.08,74.58,1.82,8.68,125,2648,73.22,15.7,0.00,0
186.346,-5.47,-4.69,14.07,off,off,-5.88,14.55,0.53,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,24.00,2.84,66,72,23.88,74.37,1.84,8.77,125,2674,71.86,15.7,0.00,0
186.400,-5.47,-4.69,14.11,off,off,-6.23,14.55,0.52,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,23.50,2.87,66,72,23.40,74.14,1.80,8.42,125,2692,67.84,14.6,0.00,0
186.458,-5.47,-4.69,14.18,off,off,-6.59,14.55,0.50,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,22.50,2.88,66,72,22.76,73.93,1.74,8.06,125,2710,67.45,15.0,0.00,0
186.536,-5.47,-4.69,14.21,off,off,-6.62,14.55,0.48,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,22.50,2.93,66,72,22.39,73.58,1.76,8.03,125,2749,65.09,15.0,0.00,0
186.602,-5.47,-4.69,14.27,off,off,-7.04,14.55,0.47,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,22.00,2.38,66,72,22.31,73.13,1.80,7.61,125,2808,69.01,15.4,0.00,0
186.658,-5.47,-4.69,14.38,off,off,-6.95,14.55,0.48,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,21.00,2.41,66,72,22.72,73.11,1.84,7.70,125,2839,68.35,15.4,0.00,0
186.727,-7.03,-4.69,14.55,off,off,-7.01,14.65,0.47,on,14.64,144,1.000,0.00,0.00,0.00,1.0,1,21.00,3.05,66,72,22.93,73.09,1.80,7.64,125,2871,67.68,15.4,0.00,0
186.806,-6.25,-4.69,14.69,off,off,-7.30,14.65,0.47,on,14.64,144,1.000,0.00,0.00,0.00,1.0,1,21.00,3.09,66,72,22.88,72.95,1.84,7.35,125,2902,61.23,15.0,0.00,0
186.861,-6.25,-4.69,14.79,off,off,-7.53,14.65,0.45,on,14.64,144,1.000,0.00,0.00,0.00,1.0,1,21.50,2.49,66,72,22.38,72.82,1.80,7.12,125,2927,59.35,14.6,0.00,0
186.918,-4.69,-4.69,14.90,off,off,-7.74,14.66,0.44,on,14.64,144,1.000,0.00,0.00,0.00,1.0,1,22.00,2.51,66,72,21.77,72.68,1.70,6.91,125,2949,58.92,14.6,0.00,0
186.995,-4.69,-4.69,14.98,off,off,-7.82,14.66,0.43,on,14.64,144,1.000,0.00,0.00,0.00,1.0,1,23.00,2.54,66,72,21.50,72.62,1.78,6.83,125,2972,58.36,14.6,0.00,0
187.062,-3.91,-4.69,14.94,off,off,-7.96,14.65,0.41,on,14.64,144,1.000,0.00,0.00,0.00,1.0,1,23.00,2.55,66,72,21.34,72.47,1.78,6.69,125,3009,52.05,14.2,0.00,0
187.118,-3.91,-4.69,14.78,off,off,-8.30,14.66,0.40,on,14.59,144,1.000,0.00,0.00,0.00,1.0,1,24.00,2.58,66,72,20.59,72.25,1.70,6.34,125,3029,49.53,13.4,0.00,0
187.198,-3.91,-4.69,14.71,off,off,-8.51,14.66,0.39,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,24.00,2.59,66,72,19.99,72.14,1.68,6.14,125,3037,51.42,13.8,0.00,0
187.252,-3.91,-4.69,14.71,off,off,-8.62,14.66,0.39,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,24.00,2.60,66,72,19.89,72.03,1.72,6.03,125,3054,48.31,13.4,0.00,0
187.322,-3.91,-4.69,14.65,off,off,-8.83,14.65,0.37,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,25.50,2.62,66,72,19.74,71.87,1.70,5.81,125,3077,50.73,13.8,0.00,0
187.370,-4.69,-4.69,14.59,off,off,-8.81,14.65,0.37,on,14.53,144,1.000,0.00,0.00,0.00,1.0,1,25.50,2.64,66,72,19.95,71.81,1.74,5.84,125,3107,43.21,13.8,0.00,0
187.429,-4.69,-4.69,14.53,off,off,-9.25,14.65,0.35,on,14.47,144,1.000,0.00,0.00,0.00,1.0,1,25.50,2.68,66,72,18.51,71.49,1.54,5.40,125,3134,20.00,10.2,0.00,0
187.490,-5.47,-4.69,14.49,off,off,-10.05,14.65,0.30,on,14.42,144,1.000,0.00,0.00,0.00,1.0,1,21.50,2.01,66,72,15.83,70.98,1.36,4.60,125,3138,19.25,9.8,0.00,0
187.547,-1.56,-4.69,14.48,off,off,-10.71,14.73,0.26,on,14.47,144,1.000,0.00,0.00,0.00,1.0,1,21.50,2.67,66,72,13.59,70.13,1.36,3.94,125,3128,18.38,9.4,0.00,0
187.626,-1.56,-4.69,14.45,off,off,-11.22,14.73,0.21,on,14.59,144,1.000,0.00,0.00,0.00,1.0,1,21.50,1.99,66,72,11.22,69.42,1.36,3.43,125,3109,17.50,8.7,0.00,0
187.690,-2.34,-4.69,14.31,off,off,-11.48,14.73,0.18,on,14.82,144,1.000,0.00,0.00,0.00,1.0,1,22.00,1.99,66,72,9.91,69.05,1.28,3.17,125,3108,16.75,8.7,0.00,0
187.748,-3.12,-4.69,14.15,off,off,-11.65,14.73,0.17,on,14.82,144,1.000,0.00,0.00,0.00,1.0,1,22.00,1.33,66,72,9.32,68.80,1.30,3.00,125,3116,15.88,8.3,0.00,0
187.826,-3.91,-4.69,14.02,off,off,-11.89,14.73,0.17,on,14.82,144,1.000,0.00,0.00,0.00,1.0,1,22.50,1.33,66,72,8.91,68.65,1.32,2.76,125,3141,15.00,8.7,0.00,0
187.880,-4.69,-4.69,13.99,off,off,-11.89,14.73,0.16,on,14.82,144,1.000,0.00,0.00,0.00,1.0,1,22.50,1.34,66,72,8.74,68.64,1.28,2.76,125,3149,14.25,8.3,0.00,0
